20050101_20090101收益,20090101_20130101收益,20130101_20170101收益,快线,慢线,择时变量,sigmod乘积
4.0293274084075215,1.4235359737195319,2.1852700132347467,100.0,230.0,最高价,0.4415060341522804
3.1206685941316072,1.716556468805524,2.0237592237477746,80.0,110.0,收盘价-成交量,0.44134200900789333
3.1206685941316072,1.716556468805524,2.0237592237477746,80.0,110.0,成交量,0.44134200900789333
4.723154816579815,1.789926884816152,1.6457999901279599,90.0,140.0,收盘价-成交量,0.44060663162228114
4.723154816579815,1.789926884816152,1.6457999901279599,90.0,140.0,成交量,0.44060663162228114
4.745450482384479,1.6129743073076668,1.824584559477426,80.0,220.0,收盘价-成交量,0.44051828818541905
4.745450482384479,1.6129743073076668,1.824584559477426,80.0,220.0,成交量,0.44051828818541905
4.062359142092045,1.4085245872089383,2.1826766480113537,100.0,230.0,收盘价,0.4392712189099487
4.049545944664584,1.4145210889422288,2.169672892428399,100.0,230.0,最低价,0.4387217119990837
3.6794976180177503,1.8034639154488965,1.7399166654225258,90.0,120.0,收盘价-成交量,0.4375815312653143
3.6794976180177503,1.8034639154488965,1.7399166654225258,90.0,120.0,成交量,0.4375815312653143
5.8279470721891435,1.6253133907831219,1.7403740622948602,90.0,110.0,最高价,0.4375642066214109
3.921885610819112,1.771837674759625,1.726678682345622,30.0,230.0,成交量,0.4374633447546653
3.921885610819112,1.771837674759625,1.726678682345622,30.0,230.0,收盘价-成交量,0.4374633447546653
4.181385578353157,1.6635702586021954,1.8007990942516199,20.0,180.0,开盘价,0.43737534887172336
4.197076036505734,1.3886891820224534,2.1640210671765625,100.0,220.0,最低价,0.43632652875346856
4.332774267117707,1.5551017761990844,1.8863468205208958,130.0,240.0,成交量,0.4343866934393715
4.332774267117707,1.5551017761990844,1.8863468205208958,130.0,240.0,收盘价-成交量,0.4343866934393715
4.293964586120169,1.4424707113048916,2.0332480070617405,170.0,180.0,开盘价,0.4329859915251277
4.097552073713565,1.3313005989789464,2.239250149663685,100.0,230.0,开盘价,0.4318584906420991
4.114641293254772,1.376053982672562,2.147806237027087,100.0,220.0,开盘价,0.43096004407482086
4.236583076681719,1.481893365767075,1.966621956345207,90.0,250.0,收盘价-成交量,0.4309145384517024
4.236583076681719,1.481893365767075,1.966621956345207,90.0,250.0,成交量,0.4309145384517024
4.042634405124784,1.3385319601323513,2.215266456816675,110.0,220.0,最低价,0.42976615426483694
4.491359970508991,1.4935286240261307,1.9097562018018641,70.0,250.0,收盘价-成交量,0.42961171640035317
4.491359970508991,1.4935286240261307,1.9097562018018641,70.0,250.0,成交量,0.42961171640035317
4.500216400975401,1.7132034952337627,1.6595851229510363,90.0,120.0,最低价,0.42940857634507895
4.001769867669396,1.5084043746684734,1.95006880752538,90.0,200.0,成交量,0.42897656545439383
4.001769867669396,1.5084043746684734,1.95006880752538,90.0,200.0,收盘价-成交量,0.42897656545439383
4.250787231927886,1.3837740026171577,2.0895945780883456,100.0,220.0,收盘价,0.4284784901442056
5.516111783057692,1.5507112688874147,1.7646519027176915,90.0,110.0,收盘价,0.42814294650143603
6.697088787165659,1.282264156367376,2.1128463839395852,100.0,140.0,收盘价,0.4276569395087335
4.2246551571994635,1.3453344631112198,2.1448763656130536,90.0,230.0,开盘价,0.42714674704438593
4.202952367389445,1.326777746021653,2.171947584411623,80.0,250.0,收盘价,0.42624907590498884
4.025441169787204,1.5854682121891965,1.8246883264175764,130.0,250.0,收盘价-成交量,0.4258924968863077
4.025441169787204,1.5854682121891965,1.8246883264175764,130.0,250.0,成交量,0.4258924968863077
3.446393225030901,1.5315817853222702,2.015101461281613,140.0,210.0,收盘价-成交量,0.4254739186622526
3.446393225030901,1.5315817853222702,2.015101461281613,140.0,210.0,成交量,0.4254739186622526
3.687366844441914,1.6886580984220736,1.7582519292680172,20.0,200.0,收盘价-成交量,0.4244171038041235
3.687366844441914,1.6886580984220736,1.7582519292680172,20.0,200.0,成交量,0.4244171038041235
3.404953885550615,1.567491958743397,1.9682281057352324,130.0,210.0,收盘价-成交量,0.4242385017188528
3.404953885550615,1.567491958743397,1.9682281057352324,130.0,210.0,成交量,0.4242385017188528
6.406789723884107,1.5563990979531157,1.7098762735493316,90.0,140.0,收盘价,0.42419933920755754
5.000638815711825,1.705160699078937,1.5980094726324017,100.0,130.0,成交量,0.42409033473584334
5.000638815711825,1.705160699078937,1.5980094726324017,100.0,130.0,收盘价-成交量,0.42409033473584334
3.3576896048457394,1.5886983128253889,1.9524584091210564,120.0,210.0,成交量,0.4239232115334522
3.3576896048457394,1.5886983128253889,1.9524584091210564,120.0,210.0,收盘价-成交量,0.4239232115334522
4.148364253187799,1.3351084793030303,2.1430526244308687,80.0,240.0,最高价,0.4238619864702735
3.6626321760321745,1.6004162891901057,1.855820506196324,120.0,250.0,收盘价-成交量,0.42362586056218665
3.6626321760321745,1.6004162891901057,1.855820506196324,120.0,250.0,成交量,0.42362586056218665
4.352196410488319,1.308133503275077,2.1545612004220467,80.0,240.0,收盘价,0.4234600200894395
4.109927330297336,1.660920090275771,1.7092304259338555,40.0,190.0,成交量,0.42312228573618094
4.109927330297336,1.660920090275771,1.7092304259338555,40.0,190.0,收盘价-成交量,0.42312228573618094
5.67441399109803,1.5181278143715318,1.7552733716513456,90.0,110.0,最低价,0.42242578545457393
4.509685607154583,1.2700989832232024,2.1920281719539325,100.0,210.0,最低价,0.42240507309805875
3.9505262435027255,1.6726701131567625,1.7142669912089337,40.0,210.0,收盘价-成交量,0.4224002657811902
3.9505262435027255,1.6726701131567625,1.7142669912089337,40.0,210.0,成交量,0.4224002657811902
4.1996636688064966,1.3029225838127771,2.1764364750446816,80.0,250.0,开盘价,0.42237340786187283
3.5777232951860674,1.4542824124582536,2.0607535304416498,110.0,210.0,成交量,0.42228846165613626
3.5777232951860674,1.4542824124582536,2.0607535304416498,110.0,210.0,收盘价-成交量,0.42228846165613626
4.847759035637766,1.7261082890038584,1.573656617802904,90.0,120.0,收盘价,0.422061720399994
4.139067334526311,1.6704754232879377,1.6846664608281658,40.0,200.0,收盘价-成交量,0.4215610726909812
4.139067334526311,1.6704754232879377,1.6846664608281658,40.0,200.0,成交量,0.4215610726909812
6.865169542489203,1.5499520841274415,1.6918924922997454,90.0,140.0,开盘价,0.4213775509366133
6.161252738970476,1.2731945172257388,2.0761204015407566,100.0,140.0,最低价,0.4210847165770969
3.952847482280718,1.7216603288757824,1.653737089974641,30.0,220.0,收盘价-成交量,0.4207567343188747
3.952847482280718,1.7216603288757824,1.653737089974641,30.0,220.0,成交量,0.4207567343188747
4.619925946317357,1.636705190442725,1.664735909071708,90.0,120.0,开盘价,0.42059159831339143
4.063160284043769,1.447135353125444,1.9523767685332705,170.0,180.0,最高价,0.42048781929804047
4.121675940254851,1.356204803146923,2.0796228031334136,100.0,220.0,最高价,0.42045222257670245
4.989216277680013,1.2456938632144852,2.168992537456528,100.0,200.0,收盘价,0.42032886296585775
4.008388568300003,1.4776158442158729,1.9178480663329598,110.0,250.0,收盘价-成交量,0.4202920183658012
4.008388568300003,1.4776158442158729,1.9178480663329598,110.0,250.0,成交量,0.4202920183658012
4.107747220029722,1.6692852927434936,1.6774479344222555,20.0,180.0,最高价,0.41981574457730353
4.150820013538282,1.3432546560775251,2.08888532957937,160.0,190.0,开盘价,0.4196960649118812
5.925675252966811,1.4998972022246613,1.740900806746896,100.0,130.0,最高价,0.4184714297828789
3.5045731093983394,1.7559309531536194,1.686653415036629,40.0,180.0,收盘价-成交量,0.41847003033275887
3.5045731093983394,1.7559309531536194,1.686653415036629,40.0,180.0,成交量,0.41847003033275887
3.2508360196716692,1.8508768864852059,1.6611398757756601,20.0,180.0,成交量,0.4181237254058313
3.2508360196716692,1.8508768864852059,1.6611398757756601,20.0,180.0,收盘价-成交量,0.4181237254058313
3.955666260894061,1.5119153590828216,1.8637373803140285,120.0,240.0,收盘价-成交量,0.41807207449922357
3.955666260894061,1.5119153590828216,1.8637373803140285,120.0,240.0,成交量,0.41807207449922357
4.726570204122065,1.6777861938080925,1.5989848150093633,90.0,120.0,最高价,0.41801016873484853
4.359185320951232,1.6710738433368284,1.6325285456016458,30.0,240.0,成交量,0.4176412624169486
4.359185320951232,1.6710738433368284,1.6325285456016458,30.0,240.0,收盘价-成交量,0.4176412624169486
4.885641977792672,1.2259761277182042,2.18662600334001,100.0,200.0,开盘价,0.41759235704647185
4.154454733863106,1.5625540570697074,1.769727328501133,80.0,210.0,收盘价-成交量,0.41758016244838353
4.154454733863106,1.5625540570697074,1.769727328501133,80.0,210.0,成交量,0.41758016244838353
3.2087268198011167,1.6948194925607079,1.821695502360638,20.0,190.0,成交量,0.41746735933313633
3.2087268198011167,1.6948194925607079,1.821695502360638,20.0,190.0,收盘价-成交量,0.41746735933313633
4.813266476663011,1.2260480053318525,2.1911793029418103,100.0,200.0,最高价,0.41741939721501053
6.385875013554366,1.5363477567192165,1.6837711610531045,100.0,130.0,开盘价,0.41741280995742586
4.019787333567518,1.6087712394096316,1.734943052694837,30.0,230.0,收盘价,0.41737392288476316
4.202372127503441,1.2887825536546165,2.1511465236789524,140.0,200.0,开盘价,0.4173584596061968
4.146628237278742,1.3323935364611539,2.0816757459186337,160.0,190.0,收盘价,0.41697070118003227
4.510359040593683,1.6294501858062704,1.65425303603116,20.0,180.0,收盘价,0.4167793600917561
4.881962776782083,1.2363488482129799,2.1548917959122638,100.0,200.0,最低价,0.4163428006490361
4.353966643272155,1.6205143583668022,1.6723529608358103,10.0,170.0,开盘价,0.41600405847395
4.1516210236556725,1.298431093032824,2.1289291938022354,80.0,250.0,最高价,0.415985608825758
5.130252846001427,1.6279411315588004,1.6097364788499635,10.0,180.0,最低价,0.4157480333018919
4.1911698859806625,1.2607697323977953,2.186581057014277,140.0,200.0,最低价,0.415636681197011
4.240838911837756,1.2734739611229566,2.1536951679119682,80.0,250.0,最低价,0.41548542877007955
3.864928534231872,1.393560598718902,2.0218395946933834,100.0,190.0,收盘价-成交量,0.41542138261507916
3.864928534231872,1.393560598718902,2.0218395946933834,100.0,190.0,成交量,0.41542138261507916
3.192574341649823,1.718924486671426,1.7834168978022715,40.0,170.0,收盘价-成交量,0.4151795804738819
3.192574341649823,1.718924486671426,1.7834168978022715,40.0,170.0,成交量,0.4151795804738819
6.024517050260177,1.203867195021891,2.1443527509997504,100.0,140.0,开盘价,0.4150340632081171
4.677043520983257,1.2190197203480964,2.1921734922393665,100.0,190.0,开盘价,0.41490565940675
4.147710364491122,1.3425134766693148,2.0454945249716587,160.0,190.0,最高价,0.4148801107989617
4.146628237278742,1.273885370718125,2.1573979729581394,160.0,190.0,最低价,0.41438632414851734
4.732874801678719,1.6143161320724397,1.6354980304602265,30.0,250.0,成交量,0.41431286035081055
4.732874801678719,1.6143161320724397,1.6354980304602265,30.0,250.0,收盘价-成交量,0.41431286035081055
4.505339322282328,1.5110033619203962,1.7655255695615182,140.0,240.0,收盘价-成交量,0.414182913884132
4.505339322282328,1.5110033619203962,1.7655255695615182,140.0,240.0,成交量,0.414182913884132
3.97038780160683,1.2840675308592473,2.1681663904830137,90.0,240.0,收盘价,0.41398728927662903
4.236774697599132,1.72716997340254,1.5658461225314595,90.0,130.0,收盘价-成交量,0.4137412393682756
4.236774697599132,1.72716997340254,1.5658461225314595,90.0,130.0,成交量,0.4137412393682756
4.418401961351296,1.2547831085174694,2.1384422094072915,100.0,210.0,收盘价,0.4131436857606026
4.155238928381268,1.5306253628951054,1.77252302060062,140.0,250.0,收盘价-成交量,0.4130983800609088
4.155238928381268,1.5306253628951054,1.77252302060062,140.0,250.0,成交量,0.4130983800609088
4.456140871072333,1.1738908331901088,2.285325099818235,120.0,180.0,开盘价,0.4126275064074993
4.1911698859806625,1.2511272139932004,2.1732148997344365,140.0,200.0,收盘价,0.41259311230393847
4.14555243131065,1.3072914381169767,2.080370441697132,150.0,200.0,最低价,0.41243561271527474
5.037206902387407,1.2534358880651475,2.0738714690111943,90.0,200.0,开盘价,0.4123617601457107
4.019910418778171,1.2539325088804174,2.195925348927852,140.0,200.0,最高价,0.4122609784000533
3.987904011959724,1.2727361210037753,2.166769469395104,100.0,240.0,收盘价,0.41218367493543656
4.041539054420201,1.33569380686688,2.045418843324369,70.0,250.0,最高价,0.41179699391598396
4.456140871072333,1.150331859413159,2.3266143299660573,120.0,180.0,最高价,0.4117926944809396
4.187960382168753,1.5065225898648393,1.7867607208099576,90.0,150.0,收盘价-成交量,0.4117779598960003
4.187960382168753,1.5065225898648393,1.7867607208099576,90.0,150.0,成交量,0.4117779598960003
4.77657152443445,1.1984068473990859,2.188038885261234,100.0,190.0,最高价,0.4116577134239589
3.3543901940106577,1.4389620704946269,2.0519678182039045,140.0,200.0,成交量,0.4115520032698343
3.3543901940106577,1.4389620704946269,2.0519678182039045,140.0,200.0,收盘价-成交量,0.4115520032698343
4.186783913702946,1.5707507273146315,1.710093163736403,30.0,190.0,开盘价,0.41136559654791044
3.867319662974853,1.3945373597779045,1.9832778454098294,100.0,250.0,收盘价,0.4113579906901802
3.668324136678239,1.6703078511358886,1.6849607521438779,10.0,30.0,收盘价-成交量,0.41131091374879464
3.668324136678239,1.6703078511358886,1.6849607521438779,10.0,30.0,成交量,0.41131091374879464
3.9540120004373494,1.5490273413386697,1.765964613106642,20.0,190.0,最高价,0.41129597149075353
3.8349353511260547,1.4667305229327303,1.8871657953033278,150.0,210.0,收盘价-成交量,0.4111852818412931
3.8349353511260547,1.4667305229327303,1.8871657953033278,150.0,210.0,成交量,0.4111852818412931
4.103360244577363,1.5758294583133565,1.713076890340483,40.0,220.0,成交量,0.41110572040710636
4.103360244577363,1.5758294583133565,1.713076890340483,40.0,220.0,收盘价-成交量,0.41110572040710636
3.9490858638167228,1.493007564180694,1.8320818278135438,150.0,220.0,成交量,0.41104678571846787
3.9490858638167228,1.493007564180694,1.8320818278135438,150.0,220.0,收盘价-成交量,0.41104678571846787
4.65948007124025,1.5604339919319885,1.6737134727791585,90.0,100.0,最低价,0.4110284739446471
4.1497247145202705,1.3206273048472825,2.0438559530154152,140.0,220.0,最低价,0.41096197188477634
4.196379413865949,1.5319755339105718,1.7480923160569561,20.0,200.0,收盘价,0.410777509195873
4.270876999449862,1.2490654392182965,2.1430495476875215,90.0,230.0,收盘价,0.4105017499105678
4.211650406257214,1.309967512776993,2.047284919584709,80.0,240.0,开盘价,0.4104963595459439
3.3433838671929585,1.5382476387227642,1.9064067087866676,10.0,60.0,收盘价-成交量,0.41033403164837684
3.3433838671929585,1.5382476387227642,1.9064067087866676,10.0,60.0,成交量,0.41033403164837684
4.027485147453988,1.318956479205553,2.058553866543551,110.0,220.0,收盘价,0.4100480464371016
4.020562420479494,1.256482581358807,2.1674291738517417,90.0,230.0,最高价,0.4099808889686616
3.4117269467755413,1.4289375356734357,2.0337174151750954,150.0,200.0,收盘价-成交量,0.4099690805781465
3.4117269467755413,1.4289375356734357,2.0337174151750954,150.0,200.0,成交量,0.4099690805781465
3.5327749532993367,1.502867579406205,1.8917526073361939,10.0,50.0,收盘价-成交量,0.4094334522228368
3.5327749532993367,1.502867579406205,1.8917526073361939,10.0,50.0,成交量,0.4094334522228368
4.1497247145202705,1.3135118627894993,2.0401152296057505,140.0,220.0,收盘价,0.4093321173946538
3.926797625866235,1.3745909450089817,1.9833480945523374,100.0,250.0,最低价,0.4093273394345602
3.7810383710428663,1.7771294790459455,1.5510961310698335,20.0,220.0,收盘价-成交量,0.4092339191747077
3.7810383710428663,1.7771294790459455,1.5510961310698335,20.0,220.0,成交量,0.4092339191747077
3.939257213015816,1.328567560391564,2.051573208262821,70.0,250.0,开盘价,0.40922030039108465
4.036891568333109,1.539250268845613,1.7487823064324548,20.0,190.0,开盘价,0.4091928113659581
3.7094885635386086,1.4430793061762182,1.9269889452768887,100.0,160.0,收盘价-成交量,0.40908789715237986
3.7094885635386086,1.4430793061762182,1.9269889452768887,100.0,160.0,成交量,0.40908789715237986
3.9536691897134206,1.2771749900675464,2.13362624971185,100.0,240.0,最低价,0.4090127314045486
4.476334972622334,1.1861919365850473,2.216502773090737,110.0,200.0,开盘价,0.40888671022927503
4.438536482801787,1.4700050202316228,1.7796344064404708,70.0,240.0,成交量,0.4087820619067346
4.438536482801787,1.4700050202316228,1.7796344064404708,70.0,240.0,收盘价-成交量,0.4087820619067346
3.779788514604931,1.4073995412097262,1.9579252856198193,120.0,230.0,最低价,0.40860461195878905
4.250169012258614,1.5458588257851342,1.709671690828879,50.0,180.0,成交量,0.408594578418565
4.250169012258614,1.5458588257851342,1.709671690828879,50.0,180.0,收盘价-成交量,0.408594578418565
6.099703631716748,1.4910241334051593,1.6747785643367805,100.0,130.0,收盘价,0.4085337326807599
4.63446223245508,1.1861919365850473,2.1884827950300503,110.0,200.0,最高价,0.4080382562696351
3.3652022613700656,1.3389675967014276,2.1760046859828135,110.0,200.0,收盘价-成交量,0.4079450740582664
3.3652022613700656,1.3389675967014276,2.1760046859828135,110.0,200.0,成交量,0.4079450740582664
3.1057981578567633,1.4551960466865446,2.084836696675214,120.0,200.0,成交量,0.4076846119337361
3.1057981578567633,1.4551960466865446,2.084836696675214,120.0,200.0,收盘价-成交量,0.4076846119337361
5.574129143189484,1.2667482518182072,1.9806637429367204,90.0,150.0,最高价,0.40762711755612435
4.583342043083637,1.425005304349471,1.8133386210683002,140.0,230.0,成交量,0.4076104219511814
4.583342043083637,1.425005304349471,1.8133386210683002,140.0,230.0,收盘价-成交量,0.4076104219511814
3.784092642452052,1.5847751435510977,1.7249537491957987,50.0,170.0,成交量,0.40745049705674
3.784092642452052,1.5847751435510977,1.7249537491957987,50.0,170.0,收盘价-成交量,0.40745049705674
4.003906041028907,1.5177096216651897,1.7633748929306854,20.0,190.0,收盘价,0.4072086210647595
4.543043236582516,1.1991222265102113,2.1639993677142595,100.0,190.0,收盘价,0.40706574058923956
4.363839500832656,1.5372813053133907,1.6955449283579094,40.0,230.0,收盘价-成交量,0.4070382821628266
4.363839500832656,1.5372813053133907,1.6955449283579094,40.0,230.0,成交量,0.4070382821628266
3.693496818569829,1.6914976299674247,1.6283854903114665,20.0,210.0,成交量,0.4069799961432583
3.693496818569829,1.6914976299674247,1.6283854903114665,20.0,210.0,收盘价-成交量,0.4069799961432583
4.260865529406165,1.383891552532603,1.8963411516284023,160.0,200.0,最低价,0.4068292446718052
4.134193228565651,1.4819200381574202,1.7837739665394245,80.0,200.0,收盘价-成交量,0.40668571349445143
4.134193228565651,1.4819200381574202,1.7837739665394245,80.0,200.0,成交量,0.40668571349445143
4.1089996947093335,1.2355098692691404,2.154149771015458,150.0,190.0,最低价,0.40654069008265753
3.9821612314978205,1.2936243561242107,2.0746926134448285,130.0,220.0,开盘价,0.40647621676516055
4.14555243131065,1.257773784405568,2.1070187401730536,150.0,200.0,收盘价,0.40645871375153914
4.240435677027553,1.2243805568422155,2.149762110261872,150.0,190.0,开盘价,0.4062547316376322
2.891188861314889,1.4381162115727102,2.203263974576473,170.0,180.0,成交量,0.4061802385663423
2.891188861314889,1.4381162115727102,2.203263974576473,170.0,180.0,收盘价-成交量,0.4061802385663423
5.508935281074645,1.2447383148140285,2.0037945860588673,100.0,150.0,最高价,0.40598498454209286
4.534304171765286,1.3849208957127812,1.857498136928695,90.0,180.0,成交量,0.4059678762736332
4.534304171765286,1.3849208957127812,1.857498136928695,90.0,180.0,收盘价-成交量,0.4059678762736332
3.8881649692645532,1.2821697398117236,2.1054172885793734,130.0,220.0,收盘价,0.40569623610324557
5.78583609697314,1.4565642684518367,1.6981626892545827,90.0,140.0,最高价,0.40543011631643255
4.539152306838922,1.204360486509747,2.135577806867827,100.0,190.0,最低价,0.4052015809418217
4.643772714163972,1.1376800086717769,2.253645734043661,110.0,200.0,收盘价,0.40510441119528734
3.8734605705570417,1.3568942058488558,1.9815686346767423,130.0,230.0,最低价,0.4050460323966028
4.373420403552755,1.2518452117111616,2.0697528256194793,160.0,180.0,开盘价,0.40502545632012626
3.924613763259341,1.5415202583036616,1.7300667064434292,20.0,200.0,最高价,0.4048629625836934
4.1089996947093335,1.2242186521635396,2.1553759211703385,150.0,190.0,收盘价,0.4046320932432135
3.8881649692645532,1.2934515727040223,2.072540297283931,130.0,220.0,最低价,0.40430134219441344
3.773730983468968,1.67673787077521,1.6094612688123773,20.0,230.0,成交量,0.40427175881836347
3.773730983468968,1.67673787077521,1.6094612688123773,20.0,230.0,收盘价-成交量,0.40427175881836347
3.9070008663552085,1.33732140054591,1.997755600944818,130.0,230.0,收盘价,0.4042558013201579
3.728670316339917,1.343347617246689,2.020856143790167,100.0,250.0,最高价,0.4036953065569863
4.240435677027553,1.210400858235896,2.1490692620591543,150.0,190.0,最高价,0.40366309954309276
4.529342953073138,1.1946941891371714,2.1387845545731454,120.0,210.0,开盘价,0.4036437556615603
4.862857642820035,1.219928881177491,2.0600373319733283,80.0,220.0,开盘价,0.4035426286333211
6.771220952042883,1.270451034367108,1.9120662781281428,90.0,150.0,最低价,0.4033990308611457
4.149673326959509,1.22941380041145,2.1261618710201375,140.0,210.0,开盘价,0.40339338209986775
3.854121031767391,1.2414582018457854,2.161959490599628,100.0,240.0,最高价,0.40336477935917786
3.554404679328445,1.673566513573415,1.646753465520347,190.0,200.0,成交量,0.4033020061955451
3.554404679328445,1.673566513573415,1.646753465520347,190.0,200.0,收盘价-成交量,0.4033020061955451
3.9991508082681118,1.3135118627894993,2.0083205158190696,140.0,220.0,最高价,0.4032147964969997
3.3979861999829484,1.6377630235498666,1.7185903460991032,160.0,210.0,收盘价-成交量,0.4031974200386213
3.3979861999829484,1.6377630235498666,1.7185903460991032,160.0,210.0,成交量,0.4031974200386213
3.929111957766247,1.2604934000976975,2.1081724540970024,90.0,240.0,最高价,0.4030379534277178
4.648938267907996,1.5751546928641567,1.6008408293529302,10.0,160.0,最高价,0.4028308186754256
3.925371877336738,1.2648536580390772,2.0983221896143314,90.0,240.0,开盘价,0.4027363242667234
4.1554651222037915,1.2223675169511135,2.127311148353954,140.0,210.0,收盘价,0.40234262450507174
3.867678743082496,1.5959461282586054,1.6609176113246544,20.0,210.0,开盘价,0.4023129802867602
5.673302171659131,1.210695954271956,2.0187398233368783,100.0,150.0,收盘价,0.4021652220161908
