20050101_20090101收益,20090101_20130101收益,20130101_20170101收益,快线,慢线,择时变量,sigmod乘积
3.4612817913312526,1.2192688979874418,1.311036961388346,100.0,220.0,成交量,0.2949162671120067
3.669020581664079,1.0689303259159708,1.4444373259152308,30.0,130.0,收盘价,0.29472358874706617
3.1919157308943875,1.171204881865734,1.4204627613824634,90.0,100.0,最高价,0.29465492303046337
2.885169796728434,1.3048163711955665,1.361796278700851,10.0,170.0,收盘价-成交量,0.2945931982997197
2.885169796728434,1.3048163711955665,1.361796278700851,10.0,170.0,成交量,0.2945931982997197
3.1785905715162945,1.3550024691148432,1.2324200345016703,60.0,220.0,收盘价-成交量,0.29457216046215207
3.1785905715162945,1.3550024691148432,1.2324200345016703,60.0,220.0,成交量,0.29457216046215207
3.938990596467287,1.2705987192206878,1.1868381892394253,100.0,140.0,最低价,0.2944562845664017
3.29239139270413,1.3913410124317867,1.1732477725170418,70.0,200.0,收盘价-成交量,0.2943426043325137
3.29239139270413,1.3913410124317867,1.1732477725170418,70.0,200.0,成交量,0.2943426043325137
2.31380227081675,1.4025780185450543,1.5022417361699585,40.0,140.0,成交量,0.2942630550097637
2.31380227081675,1.4025780185450543,1.5022417361699585,40.0,140.0,收盘价-成交量,0.2942630550097637
4.160241578459776,1.1918717734984563,1.2407878773283298,80.0,140.0,开盘价,0.29424872660410883
3.6048523552223264,1.2601046823874942,1.2394312093433162,80.0,190.0,开盘价,0.2942227002527711
3.5078865467596954,1.1578373859788829,1.3635391363397698,20.0,90.0,开盘价,0.2942161688013808
3.8740716808323072,1.1226760821113893,1.3438287764830412,60.0,110.0,最低价,0.2938873450995476
4.070726968056191,1.1602178751582901,1.2795439537993696,80.0,140.0,最低价,0.2938461689136745
2.725649426906964,1.2047885553690885,1.5244707774044535,10.0,50.0,最高价,0.29382781525784146
3.4856104302231823,1.1413867125599482,1.3830238390497616,130.0,220.0,成交量,0.29381593964849384
3.4856104302231823,1.1413867125599482,1.3830238390497616,130.0,220.0,收盘价-成交量,0.29381593964849384
3.871071568403477,1.1588813907215203,1.3032518796951578,50.0,100.0,最高价,0.2937801383905038
3.4964260923441493,1.2152386699697986,1.2994955871379887,70.0,130.0,最低价,0.2937462771827055
3.501804907885269,1.2027885383265104,1.311559760810152,60.0,70.0,最高价,0.2937313563107154
3.806980078152671,1.286517781189995,1.1814959990598892,50.0,80.0,开盘价,0.2936813067476606
3.4661605872198034,1.1621829021079115,1.360988624464045,120.0,200.0,成交量,0.29355461312357867
3.4661605872198034,1.1621829021079115,1.360988624464045,120.0,200.0,收盘价-成交量,0.29355461312357867
3.845800187305299,1.1377606796668236,1.3267800872458928,50.0,90.0,开盘价,0.2934210056551305
3.609910289624747,1.100904526539453,1.4040130167310316,40.0,160.0,收盘价,0.2933653647346269
3.200595407609944,1.3435739293225175,1.2279214803754013,10.0,70.0,收盘价,0.2932489151034606
3.8657596021695793,1.1039424852727502,1.3580464081980774,50.0,100.0,收盘价,0.2928872943229429
2.6078708950242144,1.303142326264676,1.4488452969137013,10.0,40.0,最低价,0.2924970176935895
4.017505405297675,1.1739634666205943,1.2595827054951354,60.0,100.0,最低价,0.2924496369894811
3.754777505940452,1.0562083741403163,1.4264946371519045,30.0,100.0,最低价,0.2924136591451372
3.7051570569437007,1.1735026884186086,1.2990567671709397,70.0,80.0,最高价,0.29240063923345533
3.7269322762502206,1.0145602566840586,1.4820685737576988,10.0,150.0,最低价,0.2922496154838139
3.989064143008884,1.1869237354319946,1.2471811375750808,70.0,140.0,最低价,0.2921961966466268
3.550209373158917,1.1707855153572608,1.324890468972644,50.0,140.0,收盘价,0.29217493169152337
4.160241578459776,1.1722642070201374,1.2448806831104984,80.0,140.0,收盘价,0.2921626877549743
3.2609729287116016,1.276660655199245,1.2704350344506101,80.0,230.0,成交量,0.2921279356795424
3.2609729287116016,1.276660655199245,1.2704350344506101,80.0,230.0,收盘价-成交量,0.2921279356795424
3.9921057894362804,1.1568701188969097,1.2768752661152145,60.0,100.0,开盘价,0.2919975876808171
3.3299203419508494,1.2256303304398126,1.3052939259406926,20.0,80.0,最低价,0.2918125026739042
3.5298632014909046,1.0609125393311538,1.4533446404605606,140.0,240.0,收盘价-成交量,0.2917791792249492
3.5298632014909046,1.0609125393311538,1.4533446404605606,140.0,240.0,成交量,0.2917791792249492
2.867051966735603,1.208177639803342,1.4466012560523305,40.0,120.0,成交量,0.2914825857153888
2.867051966735603,1.208177639803342,1.4466012560523305,40.0,120.0,收盘价-成交量,0.2914825857153888
