交易日期,总市值,净利润,股票数量,平均市盈率
2010-06-04,289204847000.0,5024897269.134309,68,57.55438002214607
2010-06-07,302196730860.0,5024897223.862256,68,60.13988294624748
2010-06-08,298521657250.0,4943572518.377462,67,60.38581534715268
2010-06-09,303708243300.0,5024723964.1754875,68,60.44277167568464
2010-06-10,315186660500.0,5024340452.172758,68,62.73194730737219
2010-06-11,313481490290.0,4986593983.89842,67,62.86485150028725
2010-06-17,282777087820.0,4795784965.41707,63,58.96367119442104
2010-06-18,272549612830.0,4941092115.683755,66,55.1597918939595
2010-06-21,284193875400.0,4930760171.058319,66,57.636929305162646
2010-06-22,288607231760.0,5022150937.932194,68,57.46685739374259
2010-06-23,280150595100.0,4938011133.678064,67,56.733487939977685
2010-06-24,292981732640.0,5021339758.24374,68,58.34732297471005
2010-06-25,277337400590.0,4860030986.007306,66,57.0649449331686
2010-06-28,268907360220.0,4912491438.58389,66,54.73950714864089
2010-06-29,251508023730.0,4977345659.8147955,67,50.53055200899157
2010-06-30,240236008110.0,4344298269.58953,67,55.29915148590813
2010-07-01,246660018810.0,5021177575.513675,68,49.12393857824601
2010-07-02,245081661260.0,5021177799.660836,68,48.80959628168404
2010-07-05,241693729850.0,5021177743.944188,68,48.134868386504685
2010-07-06,249980047590.0,4994458864.312335,67,50.05147792410913
2010-07-07,255548102340.0,5021177904.164153,68,50.89405458589096
2010-07-08,252460731090.0,4990986732.84273,67,50.58333043217794
2010-07-09,262273066030.0,5020710665.471384,68,52.238235482023285
2010-07-12,259586059910.0,4958779012.514574,67,52.348785710126876
2010-07-13,260727334170.0,4973478009.313235,67,52.42354217345834
2010-07-14,252592902380.0,4912885023.435442,67,51.41437285323826
2010-07-15,250262119220.0,5020710537.51432,68,49.845956533455336
2010-07-16,250668242920.0,5020083144.524897,68,49.9330859078278
2010-07-19,253238974150.0,4974205081.179584,67,50.91044096837818
2010-07-20,263640373860.0,5020082548.74247,68,52.51713917055844
2010-07-21,264749013390.0,5064855308.472987,68,52.27178216663008
2010-07-22,270192613950.0,5089799142.87546,69,53.08512307960268
2010-07-23,273158503160.0,5089799116.043457,69,53.667835789232306
2010-07-26,269744348730.0,4996400966.410089,68,53.987730477086025
2010-07-27,268366443640.0,5030621418.889888,68,53.34657913876983
2010-07-28,264488455050.0,5046299045.925927,67,52.41236253399049
2010-07-29,299120762410.0,5638746411.216682,71,53.04738688283344
2010-07-30,311734160640.0,5626154577.038545,72,55.40803338611582
2010-08-02,325139825800.0,5730007834.318823,74,56.74334751387862
2010-08-03,318922581490.0,5731119328.979661,74,55.64752069937782
2010-08-04,316057726370.0,5674544929.93338,73,55.697457729656314
2010-08-05,322488184780.0,5735134552.87213,74,56.23027355452355
2010-08-06,332688379800.0,5791043698.707707,75,57.44877730317259
2010-08-09,335696958120.0,5726860806.117769,74,58.61797055751535
2010-08-10,323036887010.0,5725032308.302296,74,56.425338690497895
2010-08-11,323663024180.0,5679226208.505702,73,56.99069068515957
2010-08-12,326519789600.0,5861007873.727394,76,55.71051884500284
2010-08-13,329316978480.0,5809313296.52104,75,56.68776353949002
2010-08-16,342397528200.0,6036842033.11233,76,56.717987040564466
2010-08-17,345670697590.0,6142396216.531187,78,56.276196683582164
2010-08-18,346167457750.0,6192832582.485623,76,55.89808107020688
2010-08-19,358008222340.0,6384045657.889628,81,56.0785811263052
2010-08-20,356820162420.0,6619593335.397815,84,53.90363793375781
2010-08-23,345041395850.0,6421742777.532244,82,53.73018007778147
2010-08-24,364592834240.0,6830957396.9572735,86,53.37360680984503
2010-08-25,368036734420.0,7190334124.0893545,91,51.1849279975722
2010-08-26,374103817890.0,7239424565.940983,92,51.67590524390993
2010-08-27,375175568220.0,7065633024.983009,90,53.098649037310025
2010-08-30,390730940690.0,7265057018.261107,91,53.78222630708568
2010-08-31,395008218670.0,7330017083.318159,92,53.88912661185604
2010-09-01,385269758940.0,7370891236.729904,93,52.26908749109761
2010-09-02,378151758120.0,7227639933.043938,92,52.3202264671672
2010-09-03,403362133860.0,7406191941.621319,93,54.462824760614886
2010-09-06,386024896030.0,7213011784.32664,92,53.51785184502326
2010-09-07,399982618460.0,7455677468.285173,94,53.64805816257997
2010-09-08,397323451070.0,7334991776.653743,93,54.168220383644496
2010-09-09,397627838190.0,7412369143.370856,93,53.643825678273544
2010-09-10,384170387360.0,6976916798.451851,88,55.06305986696671
2010-09-13,408129894750.0,7455376147.052725,94,54.74303196778915
2010-09-14,403417848740.0,7455375687.439439,94,54.11100200083338
2010-09-15,382901301040.0,7354214841.473278,92,52.065558226647205
2010-09-16,375299308440.0,7330917807.288115,92,51.19404122453698
2010-09-17,378756103060.0,7400867737.122703,93,51.17725603447308
2010-09-20,364890080770.0,7326693979.798298,91,49.80282809355787
2010-09-21,360754202300.0,7355584848.084058,92,49.044937928214814
2010-09-27,357002124080.0,7147587250.726082,89,49.94722156679294
2010-09-28,359152481750.0,7304875411.028605,92,49.16613378617876
2010-09-29,353302919520.0,7204144849.629793,91,49.0416179705431
2010-09-30,361837620430.0,7297729169.818048,92,49.58222099094719
2010-10-08,368625020470.0,7297729174.719956,92,50.51229110377964
2010-10-11,359684885680.0,7227779113.081207,91,49.764233252372605
2010-10-12,365693939430.0,7410466932.360199,92,49.34829920542243
2010-10-13,370344405740.0,7410466352.283089,92,49.97585686707837
2010-10-14,368770624630.0,7410466094.397493,92,49.763485849938675
2010-10-15,363020869880.0,7410466046.39056,92,48.9875896613571
2010-10-18,357866562520.0,7410465864.387135,92,48.2920465553749
2010-10-19,379431567640.0,7363875630.238954,91,51.52606951723975
2010-10-20,403749209680.0,7714740244.14664,95,52.33477692088652
2010-10-21,401085671660.0,7729923473.296486,96,51.88740523054026
2010-10-22,428230808600.0,7983190037.350065,98,53.64156516336001
2010-10-25,471284638220.0,8269810603.9566765,104,56.98856488859789
2010-10-26,500314236340.0,8698641715.183947,112,57.51636321181899
2010-10-27,522885430090.0,8993551366.273447,119,58.14003932316027
2010-10-28,557515346260.0,9368217344.64277,125,59.511359071831954
2010-10-29,575385784300.0,9424926186.053507,126,61.04936770236191
2010-11-01,598270252490.0,9424926527.235834,126,63.47744470592305
2010-11-02,580290027430.0,9424926783.917046,126,61.56971197062484
2010-11-03,560988222170.0,9424926011.505407,126,59.52176404198588
2010-11-04,565402327270.0,9352617897.1258,125,60.45391071132679
2010-11-05,582007859010.0,9514081017.93651,127,61.173313314524464
2010-11-08,585377914150.0,9254909398.735466,123,63.25052887389502
2010-11-09,603724636850.0,9446676923.39967,127,63.90867833688247
2010-11-10,612167938640.0,9356203188.556181,124,65.42909835356706
2010-11-11,620161671770.0,9574709115.414333,128,64.77081071545047
2010-11-12,576328899090.0,9201492556.301706,124,62.63428411897124
2010-11-15,612580956390.0,9187895891.880823,125,66.67260530578352
2010-11-16,618174885300.0,9574709186.005035,128,64.56330665411345
2010-11-17,590713495720.0,9512923343.139277,127,62.09589570024474
2010-11-18,601375865080.0,9503341414.234182,127,63.280465140319414
2010-11-19,630109644180.0,9537723029.378313,127,66.06499708988423
2010-11-22,641558381540.0,9574708481.936457,128,67.00552635627051
2010-11-23,620603743170.0,9301625922.35637,125,66.71992061929568
2010-11-24,662362126410.0,9574708524.8657,128,69.17830706698099
2010-11-25,637848162780.0,9418380890.713343,127,67.72375954862129
2010-11-26,651172244640.0,9505573676.04553,127,68.50425516988871
2010-11-29,658332903300.0,9366141234.319593,126,70.28859450546443
2010-11-30,631741713060.0,9494715872.793722,127,66.53613668105652
2010-12-01,623529678350.0,9360667874.734377,127,66.61166560913728
2010-12-02,640197262340.0,9574708363.118618,128,66.86336941666166
2010-12-03,612825028290.0,9437882931.65762,127,64.93246766543295
2010-12-06,611011429060.0,9515418416.271996,127,64.21277576350505
2010-12-07,602831200950.0,9061597340.000053,126,66.52593117208588
2010-12-08,626029594510.0,9532395186.155294,127,65.6739027583787
2010-12-09,610035502940.0,9431567355.899263,126,64.68018304067293
2010-12-10,631461178610.0,9535678685.31422,127,66.22089517157342
2010-12-13,644149999680.0,9449297020.12147,124,68.16909218837525
2010-12-14,655809213170.0,9532906225.99265,127,68.79425829049435
2010-12-15,630821838390.0,9145342421.254808,121,68.97738863488576
2010-12-16,652491105940.0,9452828199.997702,126,69.02601974086006
2010-12-17,660444440890.0,9501286361.051666,126,69.51105521851649
2010-12-20,647224275750.0,9484713685.911617,125,68.23867300405415
2010-12-21,649423080510.0,9471121192.563875,126,68.5687647012569
2010-12-22,618245437390.0,9239591766.143362,122,66.91263564862648
2010-12-23,632381849570.0,9532906432.538462,127,66.33673099019464
2010-12-24,611419062540.0,9468054187.059122,126,64.57705569278255
2010-12-27,554367360410.0,8815963681.229664,123,62.88221917137889
2010-12-28,586000602740.0,9532905716.04297,127,61.47135198807399
2010-12-29,583982016120.0,9271496357.535023,125,62.986813951061194
2010-12-30,595202413110.0,9452243181.287794,125,62.96943505307788
2010-12-31,609764730050.0,9501559686.509752,126,64.17522492814939
2011-01-04,621766816990.0,9532904853.36824,127,65.22322697580607
2011-01-05,616241977320.0,9450808502.194986,126,65.20521256746187
2011-01-06,611990003670.0,9532904969.964205,127,64.19764023644704
2011-01-07,603695318520.0,9451753752.27317,126,63.87124911869501
2011-01-10,586194408780.0,9484055029.176783,126,61.80841496349708
2011-01-11,577272276570.0,9479767388.912518,126,60.895194247611435
2011-01-12,575937480450.0,9355121474.16429,124,61.56386980549064
2011-01-13,572552360130.0,9291885848.387796,122,61.618531423235424
2011-01-14,561396067210.0,9319327854.010727,123,60.2399739556747
2011-01-17,545954794050.0,9407232846.707542,124,58.035641611771084
2011-01-18,536926116060.0,9398314683.255762,126,57.13004236989415
2011-01-19,561351029100.0,9483475912.500486,126,59.192540190887655
2011-01-20,542835963650.0,9462831230.514212,126,57.36506870159008
2011-01-21,549658356890.0,9535140355.034683,127,57.64554442030556
2011-01-24,504422354270.0,9101083796.920942,121,55.424426972165115
2011-01-25,514120245600.0,9378813246.740587,126,54.817196171239665
2011-01-26,521280444740.0,9305145742.85432,124,56.02066417286432
2011-01-27,538974509370.0,9492899260.229618,126,56.776596337435805
2011-01-28,544705846540.0,9444255308.082218,126,57.67589172158983
2011-01-31,557808672850.0,9600313308.388079,126,58.10317381648638
2011-02-01,570632086350.0,9849103355.53576,130,57.93746554901082
2011-02-09,564445060230.0,9849103412.819244,130,57.30928355319514
2011-02-10,586636594420.0,9849103000.395178,130,59.56243877198383
2011-02-11,584597618500.0,9741937703.322294,128,60.00835114154288
2011-02-14,600021144670.0,9849103200.848082,130,60.921398876024945
2011-02-15,590457617870.0,9710018686.189096,128,60.80911241806659
2011-02-16,592843554940.0,9519098082.982246,128,62.27938295959522
2011-02-17,608708568990.0,9759949357.249958,129,62.36800486447551
2011-02-18,592743962590.0,9531286400.163834,128,62.18929299824747
2011-02-21,608610422360.0,9682552851.3128,128,62.856400755662506
2011-02-22,585618067870.0,9621969894.588114,128,60.86259615085487
2011-02-23,607414016730.0,9869226071.761017,129,61.54626637523321
2011-02-24,597915841500.0,9905945532.955276,129,60.35929023744809
2011-02-25,595663318830.0,9899941069.52231,128,60.16837015967629
2011-02-28,601740332410.0,9823612025.890617,129,61.254488758725756
2011-03-01,606670714330.0,9933202574.986063,130,61.07503695310988
2011-03-02,598991278760.0,9896957382.552607,130,60.522770343132386
2011-03-03,583562114350.0,9743187821.53203,130,59.89437184617878
2011-03-04,592211211780.0,9904088771.642826,130,59.79461871097182
2011-03-07,603291672210.0,10031271296.855259,132,60.141098207475274
2011-03-08,613280377950.0,10131859946.32784,133,60.52989097744836
2011-03-09,613826064380.0,10102808834.642813,132,60.757960922231184
2011-03-10,616480430700.0,10042244534.347282,133,61.3887093260341
2011-03-11,628246374470.0,10189337804.60153,135,61.657232934831384
2011-03-14,631681659000.0,10189337726.836111,135,61.994378431123344
2011-03-15,604187093400.0,9769498686.870628,133,61.844226890779545
2011-03-16,621898148560.0,10080487853.188864,135,61.69325905821796
2011-03-17,615197448570.0,10037110481.729141,135,61.29228623017179
2011-03-18,611107999930.0,9946790766.283783,134,61.43770531510997
2011-03-21,600944808290.0,9880184657.195292,133,60.82323652244283
2011-03-22,608693059760.0,10177190737.033298,139,59.80953639249932
2011-03-23,622142007730.0,10264722971.450455,137,60.609722197119204
2011-03-24,639367872430.0,10626801552.849167,143,60.16559820471835
2011-03-25,635506726440.0,10581111414.315207,145,60.06048906925049
2011-03-28,623174051830.0,10665021302.090796,144,58.43158060151568
2011-03-29,639545126490.0,11325915500.24166,150,56.46741108710851
2011-03-30,642828321560.0,11394333594.811193,158,56.41649125076821
2011-03-31,641425701810.0,11385674486.960396,158,56.33620586506331
2011-04-01,669012393390.0,11984425927.214403,161,55.82348269772332
2011-04-06,656005866770.0,11995882885.392153,161,54.68591791345708
2011-04-07,665893934990.0,12128819416.299458,164,54.90179317000388
2011-04-08,649802553620.0,11683464215.957003,161,55.617284532143714
2011-04-11,654455028390.0,12025569926.520363,163,54.42195524943146
2011-04-12,661225681640.0,12098900205.765692,167,54.65171795738054
2011-04-13,709879316050.0,12972568793.650185,172,54.7215688227818
2011-04-14,713695914990.0,13094232482.115778,174,54.50460085879584
2011-04-15,671907436870.0,12639533512.039307,169,53.15919580655411
2011-04-18,671015018890.0,12607471684.16467,167,53.223599124383774
2011-04-19,694649014830.0,13088670783.964441,169,53.07254084815456
2011-04-20,681535157490.0,12927322574.220016,167,52.72051916219172
2011-04-21,740621071950.0,14464869722.33993,180,51.201364835396
2011-04-22,732512263960.0,14859478794.98805,184,49.29595943883771
2011-04-25,730374819660.0,15431738953.04671,187,47.3293918386172
2011-04-26,726854835410.0,15939073456.818613,189,45.602075765518045
2011-04-27,725309492880.0,16271675473.815582,191,44.57497287523769
2011-04-28,704612471760.0,16417020018.77673,193,42.91963285383764
2011-04-29,719453651750.0,16578808087.943947,197,43.39598166126214
2011-05-03,740409760350.0,16894924334.584074,202,43.824390431531796
2011-05-04,709155142370.0,16463776454.444517,198,43.073662007756326
2011-05-05,717879502230.0,16569509007.876656,197,43.325333411433085
2011-05-06,722677389460.0,16703254781.55954,200,43.26566282505843
2011-05-09,699617084030.0,15907404651.425453,190,43.98059264603593
2011-05-10,702469439200.0,15914649301.022184,188,44.1398001245859
2011-05-11,737573511040.0,16768185556.676058,200,43.98648312585876
2011-05-12,719465765160.0,16633203626.01067,199,43.25479212163999
2011-05-13,699791927830.0,16477622165.134943,194,42.46923013629309
2011-05-16,704499040360.0,16310261585.008625,195,43.193607698329714
2011-05-17,717265372710.0,16813196707.434011,201,42.660856539723866
2011-05-18,697083943320.0,16248527337.40662,196,42.90136138769974
2011-05-19,712908750170.0,16837848613.946693,202,42.33965790495953
2011-05-20,690499002620.0,16585022353.658772,196,41.63389037987465
2011-05-23,660274056690.0,16337827623.83874,197,40.41382195308423
2011-05-24,692664889810.0,16763830250.775696,201,41.319011195424686
2011-05-25,661366518500.0,16540088322.361471,198,39.985670306600575
2011-05-26,658627378750.0,16735643721.171457,200,39.35476816567278
2011-05-27,647606783230.0,16609192666.662626,199,38.99086465110692
2011-05-30,641507611130.0,16402656737.910976,197,39.109982082798965
2011-05-31,666831208190.0,16676893109.464422,200,39.98533802507626
2011-06-01,670692304280.0,16626471941.9799,199,40.338822729227374
2011-06-02,651503584320.0,16436118406.428871,199,39.63853071690996
2011-06-03,667520294360.0,16667276745.70995,199,40.049751650749755
2011-06-07,675077253020.0,16752521791.25116,201,40.297052672544645
2011-06-08,669614163190.0,16673004859.483583,199,40.16157668238934
2011-06-09,657306521840.0,16648922977.019247,200,39.48042301278526
2011-06-10,652519939720.0,16625491574.266909,199,39.248159178040574
2011-06-13,657998248810.0,16678508113.90565,200,39.451864897999855
2011-06-14,664863767190.0,16688388002.21778,200,39.839903476695525
2011-06-15,652730558290.0,16500400231.19431,199,39.55846822769795
2011-06-16,634695479190.0,16323005579.643171,197,38.88349336727205
2011-06-17,625794820720.0,16522953003.896841,200,37.874272266731616
2011-06-20,626778036090.0,16497502855.30233,199,37.99229747601179
2011-06-21,636173031670.0,16741295347.270136,201,38.00022748978832
2011-06-22,627705124050.0,16583534771.23086,200,37.8511054916316
2011-06-23,643791383210.0,16476447567.878147,199,39.07343379437635
2011-06-24,656950900520.0,16574718699.810923,197,39.63571946035466
2011-06-27,674341812500.0,16740950128.515177,201,40.280976128790975
2011-06-28,672858355260.0,16688977933.880684,200,40.317529205549164
2011-06-29,656466199380.0,16483473821.413925,200,39.82571917135422
2011-06-30,663641822140.0,16470157026.00467,197,40.29359411037663
2011-07-01,679235480200.0,16701597459.659119,200,40.668893011019996
2011-07-04,690634668400.0,16586600896.358095,199,41.63810733226492
2011-07-05,692153320830.0,16524169031.40515,198,41.88732997795666
2011-07-06,708846188660.0,16674918001.694357,200,42.50972560032819
2011-07-07,706363327790.0,16493346054.16013,200,42.827169542825025
2011-07-08,697512197240.0,16538446345.757435,199,42.1751948555271
2011-07-11,702124412610.0,16476365563.895567,197,42.61403462354316
2011-07-12,707230616160.0,16740085045.620401,201,42.24773137248954
2011-07-13,723425778540.0,16721157354.945423,201,43.26409728606739
2011-07-14,733909833910.0,16647120433.809887,201,44.08629329186851
2011-07-15,752660485370.0,16597398067.731869,201,45.34810108780234
2011-07-18,727429815220.0,16011235541.967163,196,45.432459806947975
2011-07-19,737446546030.0,16874052823.542576,202,43.70298906502883
2011-07-20,736860790190.0,16772236023.179037,200,43.933366378321104
2011-07-21,718223532200.0,16601821040.169361,199,43.261731978811476
2011-07-22,725298470750.0,16856367194.017973,198,43.02816036229892
2011-07-25,689625293850.0,17071878428.047009,200,40.39539625100832
2011-07-26,721197780710.0,17473036904.55198,206,41.27489598113981
2011-07-27,743949457700.0,17641628269.918476,207,42.170113003035055
2011-07-28,745899570490.0,17827975232.078003,207,41.83871476037826
2011-07-29,737494349760.0,18118667644.009266,207,40.703564094782884
2011-08-01,744026757770.0,17993713098.400246,207,41.349262028421954
2011-08-02,764941061870.0,18144827874.83849,211,42.157526494409296
2011-08-03,768557782270.0,17996961837.394257,208,42.70486258814437
2011-08-04,769921070880.0,18172806540.761658,211,42.366657519468156
2011-08-05,749727484150.0,18079370925.158096,209,41.468670965023854
2011-08-08,706488306450.0,17984609930.211025,210,39.2829374221357
2011-08-09,733392056350.0,18798762941.997444,216,39.01278284176683
2011-08-10,751001333640.0,19220698313.921844,219,39.0725311523171
2011-08-11,771319625570.0,19485083042.072975,220,39.58513412052367
2011-08-12,775596567930.0,19617826446.095108,220,39.53529561805156
2011-08-15,793514818280.0,19812145053.18,222,40.05193865429705
2011-08-16,776264072760.0,19913724100.79126,223,38.981361237657985
2011-08-17,792630998080.0,20446784166.52304,225,38.765558027347545
2011-08-18,774280478150.0,20519036130.259727,224,37.73473925552268
2011-08-19,786788425380.0,20927021968.007214,229,37.59676969722808
2011-08-22,787360940490.0,20903965739.897896,229,37.66562528311175
2011-08-23,817636800750.0,21288214347.672165,234,38.40795603598417
2011-08-24,827584020320.0,21594158413.178085,234,38.32443962321575
2011-08-25,831011348720.0,21558709079.67112,236,38.54643363148334
2011-08-26,849484845970.0,21965777179.349586,241,38.67310676212338
2011-08-29,861549337110.0,22195266406.550694,240,38.81680540927064
2011-08-30,847182386530.0,22284641932.31196,241,38.016423557679644
2011-08-31,824361141090.0,21996768202.77178,237,37.47646624680636
2011-09-01,810331032590.0,21749578941.905212,238,37.25732046374121
2011-09-02,824061190280.0,22265537315.737152,240,37.01061324478158
2011-09-05,802158585580.0,22219084439.825172,239,36.10223399404443
2011-09-06,781184504360.0,22117304664.57946,237,35.32005894059304
2011-09-07,813998038030.0,22339383157.18056,241,36.437802794405094
2011-09-08,788105695940.0,21802028121.71439,238,36.14827444218652
2011-09-09,787537951050.0,22149368166.37886,239,35.555775006053025
2011-09-13,770513625660.0,22052552126.97637,239,34.939884564084025
2011-09-14,789315762080.0,22225742848.547874,240,35.51358294112406
2011-09-15,792236054990.0,22298716571.299538,241,35.528325249430694
2011-09-16,788074717030.0,22244564987.373154,240,35.42774234862946
2011-09-19,741860195540.0,21688632713.304996,238,34.2050236797501
2011-09-20,775105943960.0,22398057298.94549,242,34.60594522170868
2011-09-21,796464700130.0,22355520205.45052,241,35.627204950292914
2011-09-22,771276319450.0,22397704566.050934,242,34.43550731618513
2011-09-23,762957555270.0,22367389727.443935,241,34.110263404311326
2011-09-26,724169669610.0,21469352741.52899,236,33.73039133169632
2011-09-27,747801149450.0,22292288324.91221,241,33.54528429521131
2011-09-28,733672106920.0,22245442773.402973,240,32.98078237387079
2011-09-29,704600965040.0,21993706331.25686,237,32.03648145645376
2011-09-30,704888976830.0,22097863597.527855,238,31.898512438499157
2011-10-10,689557001450.0,21391308887.250553,236,32.23538143853288
2011-10-11,706789246270.0,22264780693.38072,241,31.744720776887206
2011-10-12,728038221260.0,22242718338.185497,240,32.73153084037081
2011-10-13,747712199530.0,22273307853.713345,240,33.5698767529648
2011-10-14,743520863110.0,22192641874.37021,240,33.50303525461184
2011-10-17,746591350300.0,22170826001.455643,239,33.67449414157966
2011-10-18,731754047760.0,22361087318.203655,242,32.72443944012935
2011-10-19,727320322270.0,22324965052.799213,241,32.5787888379608
2011-10-20,710155586110.0,22481308269.64234,244,31.588712613712048
2011-10-21,694281815720.0,22508105937.086815,246,30.84585693974478
2011-10-24,723832074000.0,22433217067.706184,252,32.266084343381806
2011-10-25,761755717510.0,22411788064.012367,257,33.98906483205532
2011-10-26,781891773160.0,22058351080.38429,263,35.44651956579423
2011-10-27,784128523840.0,22120465359.119953,263,35.44810251999129
2011-10-28,804300255380.0,22058650036.495144,263,36.461898350502764
2011-10-31,830999706650.0,22254532745.193413,265,37.34069441783635
2011-11-01,835092855360.0,22278243679.662617,266,37.48468090069148
2011-11-02,862504728940.0,22278243947.61388,266,38.71511286832726
2011-11-03,858411313680.0,22278243928.281414,266,38.53137242070854
2011-11-04,856576364160.0,22114537418.72931,264,38.733632449148395
2011-11-07,842814315280.0,21862999039.780975,261,38.54980342570803
2011-11-08,843975096100.0,22212862535.58071,265,37.99488223312574
2011-11-09,861571160130.0,22022914579.710533,262,39.12157752833296
2011-11-10,855316235630.0,21773918685.109455,259,39.28168594727626
2011-11-11,857952316700.0,22022977219.541958,262,38.95714499212673
2011-11-14,890003230400.0,21931791751.043633,263,40.580507078617906
2011-11-15,901401348340.0,22148159929.40906,264,40.69870143673152
2011-11-16,869454581810.0,21999814783.911766,265,39.520995533372535
2011-11-17,881363685760.0,22182508985.036327,264,39.7323714082362
2011-11-18,858315989650.0,22236709904.08447,265,38.599055046913364
2011-11-21,850447613700.0,22254779019.010635,265,38.214156742402366
2011-11-22,856991589360.0,22327168573.67395,267,38.38335284351649
2011-11-23,853845444250.0,22252212390.42938,265,38.37126076583903
2011-11-24,850945393420.0,22024447367.690975,263,38.63640159563342
2011-11-25,847341079480.0,22167999377.807915,264,38.22361526806346
2011-11-28,841689698980.0,22072512027.095573,263,38.13293647532126
2011-11-29,860710073660.0,22253485301.762993,264,38.67754025890999
2011-11-30,820307332060.0,22314279645.636524,266,36.76154216434265
2011-12-01,829224475820.0,22053602858.524925,262,37.600408474729534
2011-12-02,810892965040.0,22244591218.85866,264,36.4534891678538
2011-12-05,774843852410.0,22204751694.492718,263,34.895407211519455
2011-12-06,782822941260.0,22207212698.555862,264,35.25084178217949
2011-12-07,788226372510.0,22109017857.066418,264,35.651804055966664
2011-12-08,796466021320.0,22106504031.648098,265,36.0285832703246
2011-12-09,777163775210.0,21776906339.52547,261,35.68751975570717
2011-12-12,776704045020.0,22120403375.85996,265,35.11256245298034
2011-12-13,752459922040.0,22093201165.731316,264,34.05843799617132
2011-12-14,732318450730.0,22012695787.66585,264,33.268003964345546
2011-12-15,728414162500.0,22097524467.026497,263,32.96360927609451
2011-12-16,762861883070.0,22115316447.848705,262,34.494730603061676
2011-12-19,766500285490.0,21911079549.85304,260,34.98231494007519
2011-12-20,764624357470.0,22135082919.181633,262,34.54355062783154
2011-12-21,746829841270.0,22145447871.94087,263,33.723853569756066
2011-12-22,741375153880.0,22281820636.341167,264,33.27264705967667
2011-12-23,739222624950.0,22124474257.86543,263,33.41198603565463
2011-12-26,724012152420.0,21834207182.78472,259,33.15953477765159
2011-12-27,698015072300.0,21970953389.92125,262,31.769903650162078
2011-12-28,673499212450.0,21506123269.06377,257,31.316625689522496
2011-12-29,684390881030.0,21800098401.887154,259,31.393935404014268
2011-12-30,698542519110.0,21868236935.921326,262,31.943248152874922
2012-01-04,679909300910.0,21788931774.819984,262,31.204343009404703
2012-01-05,636591680390.0,21844229632.865185,260,29.142326879416796
2012-01-06,649681749760.0,22171963021.161522,265,29.301949905830448
2012-01-09,659381810300.0,21621541164.77366,261,30.496522207874843
2012-01-10,696652336990.0,22126210293.114532,264,31.485388946465523
2012-01-11,691408148410.0,22056142951.604446,263,31.34764541230471
2012-01-12,672508407380.0,21795417944.666317,258,30.855494906651856
2012-01-13,635378473950.0,21823861331.179947,260,29.113934711554872
2012-01-16,587947662730.0,21326771838.57071,258,27.568525943840335
2012-01-17,646399981890.0,22149368125.29484,266,29.183675951089707
2012-01-18,611300517900.0,22235983012.369434,267,27.491499591448047
2012-01-19,620098170680.0,22235983287.66644,267,27.887148621124744
2012-01-20,626174420610.0,22021441544.932114,264,28.434760700491207
2012-01-30,634439345660.0,22179793309.78041,266,28.604384937177812
2012-01-31,627862869310.0,22024642609.34989,264,28.50728978655299
2012-02-01,633275844080.0,22250258482.796978,266,28.461505045868293
2012-02-02,644897863850.0,22186209508.40185,265,29.067509869397885
2012-02-03,655140922730.0,22004675718.957237,262,29.772805157296176
2012-02-06,653772758780.0,21848688589.446663,262,29.92274598557759
2012-02-07,649028522110.0,22059242715.458485,263,29.422067225144563
2012-02-08,670775690510.0,22192979307.048935,265,30.2246796714197
2012-02-09,676700464960.0,22192979496.61265,265,30.491645570315868
2012-02-10,674055241930.0,22106575213.12512,263,30.491165430717636
2012-02-13,693015549910.0,22192979684.897625,265,31.226791523699664
2012-02-14,690725078990.0,22192979541.26548,265,31.123584722171728
2012-02-15,702602278690.0,22192980104.712955,265,31.658762156993674
2012-02-16,697023061070.0,21976890783.86971,263,31.716181689431302
2012-02-17,695703338660.0,22192980640.21862,265,31.347900038232392
2012-02-20,694364759480.0,22085684640.62643,262,31.439584997185094
2012-02-21,711038037110.0,22069350656.888657,264,32.21834879351373
2012-02-22,724966971260.0,21802853265.949497,262,33.25101363646811
2012-02-23,737478798190.0,22081453679.552486,264,33.398109059862676
2012-02-24,736466589490.0,21790972030.82223,260,33.796867273672106
2012-02-27,729985453790.0,21646519060.09912,260,33.722994988860684
2012-02-28,736226158230.0,22191013574.720436,265,33.176770216061435
2012-02-29,732514860970.0,22437480608.303993,268,32.646930096906694
2012-03-01,736424730950.0,22361982503.230373,267,32.9319965635255
2012-03-02,743685020440.0,22199125052.96386,267,33.500645573448345
2012-03-05,748214945070.0,22293668849.581017,268,33.56176814674727
2012-03-06,749573519620.0,22480525181.869125,270,33.34323880585059
2012-03-07,749327407490.0,22503167520.424023,271,33.298752578271724
2012-03-08,760500096030.0,22509048799.12659,271,33.786416423758844
2012-03-09,775503986940.0,22429073585.013393,270,34.57583675940028
2012-03-12,782957913680.0,22473006619.64076,270,34.83992715935559
2012-03-13,796027300840.0,22678473650.02743,272,35.100567750909335
2012-03-14,762178337650.0,22752482814.78394,273,33.498688642224025
2012-03-15,754092191230.0,22644809803.28005,273,33.30088429891654
2012-03-16,762679622480.0,22333961905.100735,270,34.148872722211266
2012-03-19,767985263190.0,22113999176.700356,267,34.728465758430566
2012-03-20,743029588110.0,22143673631.060627,270,33.55493765351394
2012-03-21,752947247810.0,22464747734.1175,272,33.51683520872524
2012-03-22,742230937820.0,22126544475.630455,268,33.54481937464171
