交易日期,最高价,最低价,收盘价,涨跌幅,最近N1个交易日的最高点,最近N2个交易日的最低点,当天的仓位,资金指数
2006-01-04,2949.03,2873.54,2948.8,0.029747526280499998,2949.03,2873.54,,
2006-01-05,3042.66,2946.3,3037.97,0.0302393351217,3042.66,2873.54,,
2006-01-06,3075.85,3016.86,3053.31,0.00505146861323,3075.85,2873.54,1.0,2878.0800099143826
2006-01-09,3069.34,3024.55,3064.85,0.0037773053294000002,3075.85,2873.54,1.0,2888.9513968742717
2006-01-10,3082.19,3023.69,3079.92,0.0049176345642,3082.19,2873.54,1.0,2903.158204117834
2006-01-11,3096.57,3032.29,3043.97,-0.0116735201471,3096.57,2873.54,1.0,2869.268128331846
2006-01-12,3084.83,3031.79,3084.19,0.0132130262436,3096.57,2873.54,1.0,2907.1798434114203
2006-01-13,3082.91,3027.12,3045.57,-0.012519381938700001,3096.57,2873.54,1.0,2870.7837485872633
2006-01-16,3041.54,2980.89,2985.31,-0.019788652627299997,3096.57,2873.54,1.0,2813.9748062183717
2006-01-17,3026.28,2970.52,3024.55,0.0131473293909,3096.57,2873.54,1.0,2850.9710598934184
2006-01-18,3129.17,3020.76,3123.05,0.0325636696205,3129.17,2873.54,1.0,2943.8091395853944
2006-01-19,3163.33,3109.69,3161.18,0.012209685206899999,3163.33,2873.54,1.0,2979.7521224889274
2006-01-20,3163.59,3120.66,3153.35,-0.00247638798553,3163.59,2873.54,1.0,2972.373100132939
2006-01-23,3160.77,3120.86,3154.1,0.00023942803148500002,3163.59,2873.54,1.0,2973.0847695731427
2006-01-24,3231.91,3150.78,3198.15,0.0139653316375,3231.91,2873.54,1.0,3014.6048843666317
2006-01-25,3242.81,3193.75,3242.35,0.0138192014981,3242.81,2873.54,1.0,3056.264316700851
2006-02-06,3363.66,3249.71,3359.5,0.0361320319963,3363.66,2873.54,1.0,3166.693356781036
2006-02-07,3397.37,3324.45,3358.69,-0.000240065485935,3397.37,2873.54,1.0,3165.933143001533
2006-02-08,3356.66,3299.1,3335.68,-0.006851116364149999,3397.37,2873.54,1.0,3144.24296663771
2006-02-09,3327.84,3253.11,3262.52,-0.021932211957700003,3397.37,2873.54,1.0,3075.2827634469045
2006-02-10,3323.35,3257.13,3321.91,0.0182035453657,3397.37,2946.3,1.0,3131.2638127436653
2006-02-13,3322.97,3257.62,3307.7,-0.0042795216840900005,3397.37,2970.52,1.0,3117.8635013584226
2006-02-14,3337.12,3297.24,3334.68,0.0081580625989,3397.37,2970.52,1.0,3143.2992269773304
2006-02-15,3395.75,3336.31,3362.15,0.00823628883298,3397.37,2970.52,1.0,3169.188347299199
2006-02-16,3360.0,3273.73,3277.13,-0.0252862835946,3397.37,2970.52,1.0,3089.0513519846895
2006-02-17,3312.77,3261.16,3295.87,0.005719637608600001,3397.37,2970.52,1.0,3106.719606272398
2006-02-20,3340.4,3295.64,3308.53,0.00384016419071,3397.37,2970.52,1.0,3118.6499196549817
2006-02-21,3361.12,3275.94,3359.69,0.015463447014600002,3397.37,2970.52,1.0,3166.874997444653
2006-02-22,3384.68,3348.29,3363.03,0.000992680074579,3397.37,2970.52,1.0,3170.0186911532987
2006-02-23,3366.03,3323.53,3358.97,-0.0012053126649700001,3397.37,3020.76,1.0,3166.1978274766598
2006-02-24,3394.41,3358.29,3390.87,0.00949632154077,3397.37,3109.69,1.0,3196.2650601080654
2006-02-27,3401.44,3338.15,3345.44,-0.013399207437,3401.44,3120.66,1.0,3153.437641544042
2006-02-28,3356.55,3295.0,3351.64,0.00185359928442,3401.44,3120.86,1.0,3159.282851299871
2006-03-01,3380.81,3349.59,3378.18,0.0079200670311,3401.44,3150.78,1.0,3184.30458325237
2006-03-02,3391.77,3329.67,3342.68,-0.0105107078997,3401.44,3193.75,1.0,3150.835287914128
2006-03-03,3354.94,3312.67,3350.42,0.00231661670869,3401.44,3249.71,1.0,3158.13456558844
2006-03-06,3355.25,3325.22,3330.05,-0.006079685350499999,3401.44,3253.11,1.0,3138.9341011351244
2006-03-07,3326.1,3225.21,3233.47,-0.029002382126000002,3401.44,3225.21,1.0,3047.897534865671
2006-03-08,3228.07,3160.47,3199.94,-0.0103691351882,3401.44,3160.47,0.0,3047.897534865671
2006-03-09,3207.73,3176.49,3184.93,-0.004690677449279999,3401.44,3160.47,0.0,3047.897534865671
2006-03-10,3224.52,3180.53,3213.51,0.00897381514776,3401.44,3160.47,0.0,3047.897534865671
2006-03-13,3280.99,3211.7,3277.75,0.0199887101783,3401.44,3160.47,0.0,3047.897534865671
2006-03-14,3281.15,3248.54,3269.5,-0.0025149279322300004,3401.44,3160.47,0.0,3047.897534865671
2006-03-15,3312.23,3259.68,3312.06,0.013016038790200002,3401.44,3160.47,0.0,3047.897534865671
2006-03-16,3316.66,3298.47,3309.42,-0.000796603757896,3401.44,3160.47,0.0,3047.897534865671
2006-03-17,3323.6,3292.35,3300.35,-0.00274180783758,3401.44,3160.47,0.0,3047.897534865671
2006-03-20,3346.91,3283.95,3345.63,0.0137213691221,3401.44,3160.47,0.0,3047.897534865671
2006-03-21,3400.52,3340.49,3370.86,0.00753890040207,3401.44,3160.47,0.0,3047.897534865671
2006-03-22,3401.12,3360.45,3399.9,0.008615407563219999,3401.44,3160.47,0.0,3047.897534865671
2006-03-23,3409.96,3388.26,3405.24,0.00157051793473,3409.96,3160.47,0.0,3047.897534865671
2006-03-24,3419.91,3388.84,3392.49,-0.0037445557021599995,3419.91,3160.47,1.0,3036.4845127718895
2006-03-27,3445.59,3372.35,3445.59,0.015653358628499998,3445.59,3160.47,1.0,3084.015693820194
2006-03-28,3489.39,3445.18,3488.78,0.0125350963136,3489.39,3160.47,1.0,3122.6741275748836
2006-03-29,3577.36,3485.69,3520.38,0.009058551861930001,3577.36,3160.47,1.0,3150.9610331074277
2006-03-30,3521.68,3483.41,3488.07,-0.00917797629969,3577.36,3160.47,1.0,3122.0415874243213
2006-03-31,3520.27,3466.42,3516.4,0.00811981076433,3577.36,3160.47,1.0,3147.3919743125757
2006-04-03,3607.13,3524.16,3606.62,0.0256569481188,3607.13,3160.47,1.0,3228.144446907041
2006-04-04,3631.1,3579.53,3627.44,0.005773472332680001,3631.1,3160.47,1.0,3246.7820495571536
2006-04-05,3668.84,3613.71,3668.27,0.011257335788200002,3668.84,3176.49,1.0,3283.3321653201187
2006-04-06,3726.12,3658.52,3716.52,0.013152696537600001,3726.12,3180.53,1.0,3326.516836922716
2006-04-07,3730.71,3663.76,3703.58,-0.00348180359266,3730.71,3211.7,1.0,3314.9345586488744
2006-04-10,3736.6,3667.46,3735.26,0.008554448330140001,3736.6,3248.54,1.0,3343.2919950486316
2006-04-11,3792.85,3716.99,3780.07,0.011995698296000001,3792.85,3259.68,1.0,3383.3971171366666
2006-04-12,3781.0,3725.24,3729.6,-0.013351283260299999,3792.85,3283.95,1.0,3338.2244238436924
2006-04-13,3769.36,3659.95,3665.24,-0.0172575773025,3792.85,3283.95,1.0,3280.6147577961165
2006-04-14,3760.03,3665.07,3760.03,0.025861510127099998,3792.85,3283.95,1.0,3365.4564095779742
2006-04-17,3804.21,3743.06,3760.63,0.000160530762146,3804.21,3340.49,1.0,3365.996668860373
2006-04-18,3812.28,3729.78,3803.72,0.0114580517427,3812.28,3360.45,1.0,3404.5644328579315
2006-04-19,3842.68,3785.26,3835.43,0.00833725909538,3842.68,3372.35,1.0,3432.9491686415836
2006-04-20,3860.22,3815.6,3847.79,0.00322091429215,3860.22,3372.35,1.0,3444.006403683086
2006-04-21,3875.35,3798.75,3857.29,0.00247004361963,3875.35,3372.35,1.0,3452.513249726468
2006-04-24,3871.68,3772.51,3775.57,-0.0211856483197,3875.35,3445.18,1.0,3379.3695181986586
2006-04-25,3829.28,3708.98,3805.84,0.00801725026356,3875.35,3466.42,1.0,3406.4627693591037
2006-04-26,3852.27,3806.35,3821.78,0.00418774720226,3875.35,3466.42,1.0,3420.72817429109
2006-04-27,3856.08,3794.4,3842.11,0.005319564666600001,3875.35,3466.42,1.0,3438.924959021092
2006-04-28,3855.0,3730.08,3848.11,0.0015607833728599999,3875.35,3524.16,1.0,3444.292375917645
2006-05-08,4020.39,3872.81,4015.79,0.04357549108969999,4020.39,3579.53,1.0,3594.379107654766
2006-05-09,4134.04,4043.44,4132.15,0.028975551976799997,4134.04,3613.71,1.0,3698.5282263129407
2006-05-10,4174.0,4084.28,4147.36,0.00368099056263,4174.0,3658.52,1.0,3712.14247380962
2006-05-11,4207.18,4084.76,4093.82,-0.012908118154200001,4207.18,3659.95,1.0,3664.225700152461
2006-05-12,4175.22,4060.94,4173.77,0.0195274374739,4207.18,3659.95,1.0,3735.778638402446
2006-05-15,4359.59,4207.94,4358.64,0.04429311243419999,4359.59,3659.95,1.0,3901.247901662489
2006-05-16,4463.09,4232.06,4252.89,-0.024260505937200003,4463.09,3659.95,1.0,3806.601653781717
2006-05-17,4356.27,4208.88,4296.99,0.0103684487502,4463.09,3659.95,1.0,3846.070207941379
2006-05-18,4329.75,4191.38,4296.07,-0.000213684532465,4463.09,3665.07,1.0,3845.248362227168
2006-05-19,4386.22,4265.9,4369.4,0.0170701346049,4463.09,3708.98,1.0,3910.887269359657
2006-05-22,4418.54,4333.74,4370.47,0.00024266462464900003,4463.09,3708.98,1.0,3911.836303350921
2006-05-23,4326.51,4159.6,4165.43,-0.0469126947859,4463.09,3708.98,1.0,3728.3215207994153
2006-05-24,4268.62,4032.89,4141.32,-0.00578820713295,4463.09,3708.98,1.0,3706.7412235787933
2006-05-25,4182.43,4066.48,4135.48,-0.00141012857118,4463.09,3708.98,1.0,3701.514241873454
2006-05-26,4222.28,4129.21,4217.03,0.019717712895900002,4463.09,3708.98,1.0,3774.4996369747996
2006-05-29,4335.92,4218.83,4327.89,0.0262903936826,4463.09,3708.98,1.0,3873.732718385698
2006-05-30,4368.36,4301.54,4348.74,0.004817284932310001,4463.09,3730.08,1.0,3892.3935926417735
2006-05-31,4372.4,4264.99,4292.1,-0.0130262698899,4463.09,3730.08,1.0,3841.6902231863046
2006-06-01,4361.0,4272.35,4360.46,0.0159270003127,4463.09,3730.08,1.0,3902.87682457229
2006-06-02,4359.76,4236.21,4261.02,-0.0228036508022,4463.09,3872.81,1.0,3813.8769843407445
2006-06-05,4303.81,4182.12,4303.81,0.0100425461409,4463.09,4032.89,1.0,3852.1780199317022
2006-06-06,4341.67,4268.29,4294.49,-0.0021666836090100004,4463.09,4032.89,1.0,3843.831568956928
2006-06-07,4284.89,4091.84,4095.32,-0.0463763603922,4463.09,4032.89,1.0,3665.568650828066
2006-06-08,4109.36,3990.2,4075.28,-0.004895387052079999,4463.09,3990.2,1.0,3647.624273516292
2006-06-09,4100.76,4005.88,4010.54,-0.0158858419573,4463.09,3990.2,1.0,3589.6786907876003
2006-06-12,4056.22,3947.61,4018.85,0.00207276461254,4463.09,3947.61,1.0,3597.119249748254
2006-06-13,4052.87,3969.83,4004.84,-0.00348515096469,4418.54,3947.61,1.0,3584.5827461248887
2006-06-14,3976.66,3904.32,3938.76,-0.0165005927821,4418.54,3904.32,1.0,3525.43500593734
2006-06-15,4001.99,3930.69,3944.6,0.00148300416347,4418.54,3904.32,0.0,3525.43500593734
2006-06-16,4058.3,3965.61,4058.3,0.0288240420855,4418.54,3904.32,0.0,3525.43500593734
2006-06-19,4133.81,3994.59,4106.09,0.0117742337726,4372.4,3904.32,0.0,3525.43500593734
2006-06-20,4141.7,4090.69,4112.24,0.00149802036524,4372.4,3904.32,0.0,3525.43500593734
2006-06-21,4116.5,4046.45,4081.29,-0.007524882991290001,4372.4,3904.32,0.0,3525.43500593734
2006-06-22,4104.25,4055.48,4070.18,-0.00272178476005,4372.4,3904.32,0.0,3525.43500593734
2006-06-23,4115.24,4049.85,4111.69,0.0101984082195,4372.4,3904.32,0.0,3525.43500593734
2006-06-26,4203.89,4120.1,4202.36,0.022050621670800002,4372.4,3904.32,0.0,3525.43500593734
2006-06-27,4232.34,4178.41,4206.44,0.000971335385672,4372.4,3904.32,0.0,3525.43500593734
2006-06-28,4221.68,4181.9,4193.05,-0.0031838792742800003,4361.0,3904.32,0.0,3525.43500593734
2006-06-29,4311.32,4197.15,4301.44,0.0258515040645,4359.76,3904.32,0.0,3525.43500593734
2006-06-30,4341.63,4275.83,4301.66,4.9402006726e-05,4341.67,3904.32,0.0,3525.43500593734
2006-07-03,4398.38,4302.2,4398.38,0.0224845903574,4398.38,3904.32,0.0,3525.43500593734
2006-07-04,4403.93,4326.25,4345.57,-0.012006834701,4403.93,3904.32,1.0,3483.1056905719315
2006-07-05,4345.94,4259.17,4291.26,-0.0124964803217,4403.93,3904.32,1.0,3439.579128851298
2006-07-06,4356.84,4284.88,4348.45,0.013326658375899999,4403.93,3904.32,1.0,3485.417224858375
2006-07-07,4376.53,4311.79,4322.85,-0.00588811902352,4403.93,3904.32,1.0,3464.894673391782
2006-07-10,4340.68,4283.37,4336.24,0.0030983051379100002,4403.93,3904.32,1.0,3475.6299743606687
2006-07-11,4344.17,4295.98,4323.49,-0.00293989669577,4403.93,3904.32,1.0,3465.4119812833264
2006-07-12,4391.59,4324.01,4350.81,0.006317461805819999,4403.93,3930.69,1.0,3487.3045891165148
2006-07-13,4357.39,4130.64,4149.06,-0.0463701646835,4403.93,3965.61,1.0,3325.597701017656
2006-07-14,4226.5,4094.88,4187.49,0.00926313742592,4403.93,3994.59,1.0,3356.4031695455064
2006-07-17,4235.73,4164.85,4229.1,0.00993728489361,4403.93,4046.45,1.0,3389.7567040590952
2006-07-18,4240.09,4197.08,4235.1,0.00141732142708,4403.93,4046.45,1.0,3394.5610788683466
2006-07-19,4213.81,4092.91,4109.66,-0.029617872851200003,4403.93,4049.85,1.0,3294.021400448791
2006-07-20,4149.32,4093.32,4135.88,0.006380230245609999,4403.93,4049.85,1.0,3315.0380154176214
2006-07-21,4183.06,4133.73,4178.98,0.0104200693046,4403.93,4092.91,1.0,3349.580941285656
2006-07-24,4190.14,4096.67,4183.28,0.00102867196984,4403.93,4092.91,1.0,3353.0265613106676
2006-07-25,4237.0,4182.31,4221.84,0.00921741011214,4403.93,4092.91,1.0,3383.9327822431665
2006-07-26,4240.48,4198.17,4199.28,-0.00534293332227,4403.93,4092.91,1.0,3365.852655020598
2006-07-27,4205.83,4108.27,4129.91,-0.0165190652153,4403.93,4092.91,1.0,3310.251915507222
2006-07-28,4151.22,4043.69,4080.63,-0.011934222343200001,4403.93,4043.69,1.0,3270.746633135555
2006-07-31,4068.51,3936.75,3946.9,-0.0327701950218,4403.93,3936.75,0.0,3270.746633135555
2006-08-01,3969.92,3906.27,3919.56,-0.0069279131981699995,4391.59,3906.27,0.0,3270.746633135555
2006-08-02,3935.19,3838.72,3892.4,-0.00692983572897,4391.59,3838.72,0.0,3270.746633135555
2006-08-03,3908.75,3853.87,3883.15,-0.00237563120166,4391.59,3838.72,0.0,3270.746633135555
2006-08-04,3898.14,3811.53,3820.48,-0.0161386494913,4391.59,3811.53,0.0,3270.746633135555
2006-08-07,3832.15,3766.83,3780.38,-0.0104959286021,4391.59,3766.83,0.0,3270.746633135555
2006-08-08,3868.7,3784.13,3868.7,0.0233629041553,4391.59,3766.83,0.0,3270.746633135555
2006-08-09,3875.26,3840.44,3852.73,-0.00412939469682,4357.39,3766.83,0.0,3270.746633135555
2006-08-10,3905.68,3849.27,3905.44,0.0136830087529,4240.48,3766.83,0.0,3270.746633135555
2006-08-11,3914.67,3875.72,3909.66,0.0010796723476300001,4240.48,3766.83,0.0,3270.746633135555
2006-08-14,3927.91,3840.45,3853.75,-0.0143009596715,4240.48,3766.83,0.0,3270.746633135555
2006-08-15,3912.22,3836.15,3912.22,0.0151726806895,4240.48,3766.83,0.0,3270.746633135555
2006-08-16,3972.71,3906.79,3972.71,0.0154617051876,4240.48,3766.83,0.0,3270.746633135555
2006-08-17,3964.11,3913.67,3939.59,-0.00833602230377,4240.48,3766.83,0.0,3270.746633135555
2006-08-18,3964.76,3913.45,3924.27,-0.00388915759964,4240.48,3766.83,0.0,3270.746633135555
2006-08-21,3932.17,3807.4,3932.17,0.00201219497589,4240.48,3766.83,0.0,3270.746633135555
2006-08-22,3988.19,3922.51,3977.9,0.0116289786383,4240.48,3766.83,0.0,3270.746633135555
2006-08-23,4004.31,3966.11,3975.72,-0.000546067665481,4205.83,3766.83,0.0,3270.746633135555
2006-08-24,3986.39,3941.06,3977.34,0.000406844229167,4151.22,3766.83,0.0,3270.746633135555
2006-08-25,4014.26,3973.98,3997.55,0.0050799018821800004,4068.51,3766.83,0.0,3270.746633135555
2006-08-28,4116.16,4000.85,4114.38,0.0292254363809,4116.16,3766.83,0.0,3270.746633135555
2006-08-29,4216.2,4117.86,4140.15,0.00626437779093,4216.2,3766.83,1.0,3291.235825703928
2006-08-30,4161.54,4104.74,4157.56,0.00420588717445,4216.2,3766.83,1.0,3305.078392251347
2006-08-31,4196.74,4155.72,4178.84,0.005117662584040001,4216.2,3766.83,1.0,3321.9926682766904
2006-09-01,4185.74,4109.77,4128.75,-0.011985386084900001,4216.2,3766.83,1.0,3282.177303576187
2006-09-04,4181.45,4114.57,4181.45,0.0127637778186,4216.2,3784.13,1.0,3324.0702854402857
2006-09-05,4195.5,4154.97,4165.86,-0.00372946951497,4216.2,3807.4,1.0,3311.6732666451185
2006-09-06,4178.06,4128.27,4171.18,0.00127868016625,4216.2,3807.4,1.0,3315.9078375682784
2006-09-07,4172.72,4109.71,4119.05,-0.012497959812300001,4216.2,3807.4,1.0,3274.46575467306
2006-09-08,4140.62,4101.33,4111.03,-0.0019470492432300001,4216.2,3807.4,1.0,3268.090208603441
2006-09-11,4135.65,4067.19,4135.65,0.005987740065850001,4216.2,3807.4,1.0,3287.6586832843072
2006-09-12,4160.58,4127.14,4153.27,0.00426087869685,4216.2,3807.4,1.0,3301.666998130428
2006-09-13,4175.95,4117.44,4117.89,-0.00851769646227,4216.2,3807.4,1.0,3273.5444008208588
2006-09-14,4131.0,4069.13,4102.28,-0.0037923992467500003,4216.2,3807.4,1.0,3261.1298135009833
2006-09-15,4183.76,4099.73,4183.76,0.0198625261312,4216.2,3807.4,1.0,3325.9040896388824
2006-09-18,4243.63,4187.8,4238.28,0.0130316050201,4243.63,3922.51,1.0,3369.2459580697914
2006-09-19,4264.47,4214.39,4223.83,-0.00341003857579,4264.47,3941.06,1.0,3357.756699381449
2006-09-20,4260.8,4188.56,4247.76,0.005665169399189999,4264.47,3941.06,1.0,3376.77895988471
2006-09-21,4306.73,4246.45,4282.71,0.00822806109531,4306.73,3973.98,1.0,3404.5633034719986
2006-09-22,4310.48,4253.91,4269.93,-0.00298280949529,4310.48,4000.85,1.0,3394.408139723087
2006-09-25,4320.58,4242.07,4271.97,0.000477689016558,4320.58,4067.19,1.0,3396.0296112091482
2006-09-26,4273.18,4189.13,4210.64,-0.0143560146981,4320.58,4067.19,1.0,3347.2761601954467
2006-09-27,4241.95,4175.64,4241.95,0.00743392222187,4320.58,4067.19,1.0,3372.159550825459
2006-09-28,4302.23,4235.28,4288.37,0.0109444119227,4320.58,4067.19,1.0,3409.0658540187605
2006-09-29,4344.62,4291.98,4326.78,0.00895636086727,4344.62,4067.19,1.0,3439.5986780276403
2006-10-09,4440.48,4357.98,4407.73,0.018709435475299997,4440.48,4067.19,1.0,3503.9516275551255
2006-10-10,4429.65,4363.75,4382.55,-0.00571271250446,4440.48,4067.19,1.0,3483.934559277368
2006-10-11,4396.78,4346.58,4375.59,-0.00158900607407,4440.48,4067.19,1.0,3478.398566101014
2006-10-12,4379.12,4338.11,4348.76,-0.00613019464588,4440.48,4067.19,1.0,3457.075305834864
2006-10-13,4389.99,4336.49,4380.55,0.007309502530350001,4440.48,4067.19,1.0,3482.3448065304747
2006-10-16,4391.74,4324.8,4332.51,-0.010967957890000001,4440.48,4069.13,1.0,3444.150595333988
2006-10-17,4378.59,4315.97,4343.67,0.00257675385702,4440.48,4069.13,1.0,3453.0253236646727
2006-10-18,4438.23,4338.24,4438.23,0.0217702812175,4440.48,4069.13,1.0,3528.1986560120017
2006-10-19,4467.27,4424.5,4438.16,-1.6763431548e-05,4467.27,4099.73,1.0,3528.139511295344
2006-10-20,4468.27,4425.19,4448.44,0.0023172452840100003,4468.27,4175.64,1.0,3536.3150759392224
2006-10-23,4471.05,4326.41,4356.39,-0.020692795365200002,4471.05,4175.64,1.0,3463.1388317259402
2006-10-24,4454.64,4360.94,4452.69,0.0221041438587,4471.05,4175.64,1.0,3539.6885506650606
2006-10-25,4543.91,4462.73,4515.36,0.014076381229299998,4543.91,4175.64,1.0,3589.5145561372105
2006-10-26,4589.38,4477.13,4584.59,0.015330438638200002,4589.38,4175.64,1.0,3644.543388780998
2006-10-27,4633.67,4534.37,4558.42,-0.0057069059543,4633.67,4175.64,1.0,3623.744322414859
2006-10-30,4586.86,4511.43,4560.28,0.00040737781627099996,4633.67,4175.64,1.0,3625.220555463649
2006-10-31,4626.85,4562.57,4621.98,0.0135294134416,4633.67,4175.64,1.0,3674.2676631755035
2006-11-01,4645.25,4599.61,4643.17,0.0045852241278,4645.25,4235.28,1.0,3691.1150039166905
2006-11-02,4657.13,4600.8,4657.13,0.0030071483280100005,4657.13,4291.98,1.0,3702.214734229212
2006-11-03,4737.57,4655.61,4690.43,0.007150494583319999,4737.57,4315.97,1.0,3728.687400632605
2006-11-06,4785.37,4632.86,4785.37,0.020240497189,4785.37,4315.97,1.0,3804.157887483769
2006-11-07,4830.68,4749.76,4830.29,0.00938752926916,4830.68,4315.97,1.0,3839.869530997029
2006-11-08,4825.06,4765.08,4778.2,-0.0107845638423,4830.68,4315.97,1.0,3798.458212893889
2006-11-09,4881.8,4734.15,4869.61,0.019130843850599998,4881.8,4315.97,1.0,3871.125923837791
2006-11-10,4900.58,4734.99,4777.63,-0.0188893934466,4900.58,4315.97,1.0,3798.002703181086
2006-11-13,4799.42,4632.35,4663.4,-0.0239083958645,4900.58,4315.97,1.0,3707.198551058992
2006-11-14,4725.32,4582.84,4725.32,0.013277882538,4900.58,4326.41,1.0,3756.422297964997
2006-11-15,4937.06,4722.45,4937.06,0.0448097101027,4937.06,4326.41,1.0,3924.746492160127
2006-11-16,5048.93,4940.01,4945.62,0.0017338854214500002,5048.93,4326.41,1.0,3931.5515528857704
2006-11-17,5067.51,4893.11,5067.51,0.0246462406835,5067.51,4326.41,1.0,4028.449518717781
2006-11-20,5179.75,5080.49,5177.97,0.0217965087177,5179.75,4360.94,1.0,4116.255653771326
2006-11-21,5240.14,5080.67,5239.1,0.011805925780700001,5240.14,4462.73,1.0,4164.851862514138
2006-11-22,5335.93,5203.28,5276.67,0.00717127233843,5335.93,4477.13,1.0,4194.719149469444
2006-11-23,5345.91,5237.43,5292.43,0.0029866947126399998,5345.91,4511.43,1.0,4207.247494974174
2006-11-24,5324.21,5223.99,5297.08,0.0008793315885770001,5345.91,4511.43,1.0,4210.947060597466
2006-11-27,5384.02,5273.83,5384.02,0.0164125242671,5384.02,4562.57,1.0,4280.0593314169955
2006-11-28,5424.16,5327.54,5362.01,-0.00408919258919,5424.16,4582.84,1.0,4262.5573445176715
2006-11-29,5490.44,5219.5,5457.51,0.017811751387799998,5490.44,4582.84,1.0,4338.480956214461
2006-11-30,5667.0,5474.26,5667.0,0.0383845443703,5667.0,4582.84,1.0,4505.011570977976
2006-12-01,5822.05,5692.47,5748.06,0.014305304408400001,5822.05,4582.84,1.0,4569.4571328641805
2006-12-04,5900.91,5745.76,5875.59,0.0221856963003,5900.91,4582.84,1.0,4670.833721071144
2006-12-05,6005.53,5860.34,5928.03,0.00892497801965,6005.53,4582.84,1.0,4712.5208093651445
2006-12-06,5970.38,5648.79,5838.5,-0.0151019018432,6005.53,4582.84,1.0,4641.352782668075
2006-12-07,5960.66,5793.42,5811.52,-0.004622468595850001,6005.53,4582.84,1.0,4619.89827518793
2006-12-08,5820.71,5636.37,5641.48,-0.029258564814299996,6005.53,4582.84,1.0,4484.726682067872
2006-12-11,5951.29,5629.37,5951.29,0.0549174624214,6005.53,4582.84,1.0,4731.016491100584
2006-12-12,6045.24,5858.87,5983.14,0.00535115511424,6045.24,4722.45,1.0,4756.33289419249
2006-12-13,6016.84,5889.75,5972.47,-0.00178324401124,6045.24,4893.11,1.0,4747.851192043458
2006-12-14,6044.28,5951.25,6044.28,0.012022728145700002,6045.24,4893.11,1.0,4804.933316201634
2006-12-15,6176.65,6025.5,6168.49,0.0205503659263,6176.65,5080.49,1.0,4903.676454101047
2006-12-18,6425.23,6184.26,6393.33,0.03644972109780001,6425.23,5080.67,1.0,5082.414093206879
2006-12-19,6465.07,6239.75,6369.14,-0.00378286515728,6465.07,5203.28,1.0,5063.188006018819
2006-12-20,6441.06,6270.02,6439.44,0.0110370570234,6465.07,5219.5,1.0,5119.070700761444
2006-12-21,6452.87,6325.46,6334.17,-0.0163471044633,6465.07,5219.5,1.0,5035.388717261078
2006-12-22,6349.7,6221.16,6242.17,-0.014524609120700001,6465.07,5219.5,1.0,4962.251664372078
2006-12-25,6481.34,6238.51,6382.6,0.0224969591917,6481.34,5219.5,1.0,5073.887237564401
2006-12-26,6448.41,6275.91,6356.47,-0.00409428605485,6481.34,5219.5,1.0,5053.113291803761
2006-12-27,6546.47,6360.94,6489.69,0.0209579052223,6546.47,5474.26,1.0,5159.015961250928
2006-12-28,6585.52,6405.3,6436.29,-0.00822828399237,6585.52,5629.37,1.0,5116.566112800586
2006-12-29,6687.28,6481.25,6647.14,0.0327595115167,6687.28,5629.37,1.0,5284.182319298834
2007-01-04,6954.64,6659.8,6705.34,0.00875594722012,6954.64,5629.37,1.0,5330.450340788106
2007-01-05,6777.81,6585.06,6706.24,0.00013398274199700002,6954.64,5629.37,1.0,5331.164529140843
2007-01-08,6872.62,6691.39,6870.5,0.0244940249376,6954.64,5629.37,1.0,5461.746206064067
2007-01-09,7095.73,6848.7,7078.59,0.030287697738099997,7095.73,5629.37,1.0,5627.16992427555
2007-01-10,7346.02,7100.06,7346.02,0.0377789143186,7346.02,5629.37,1.0,5839.75829470096
2007-01-11,7494.09,7259.85,7289.59,-0.007681048108840001,7494.09,5858.87,1.0,5794.902830295364
2007-01-12,7395.89,7113.78,7187.03,-0.0140700357027,7494.09,5889.75,1.0,5713.368340579431
2007-01-15,7639.52,7175.44,7636.45,0.0625325847585,7639.52,5951.25,1.0,6070.640030593245
2007-01-16,8020.98,7669.02,8002.89,0.0479852867742,8020.98,6025.5,1.0,6361.941433364202
2007-01-17,8044.52,7593.81,7775.65,-0.0283944181489,8044.52,6184.26,1.0,6181.297808066446
2007-01-18,7830.7,7499.25,7790.87,0.00195775297985,8044.52,6221.16,1.0,6193.399262269528
2007-01-19,8065.31,7784.28,8065.31,0.0352256470194,8065.31,6221.16,1.0,6411.565758532445
2007-01-22,8357.41,8145.79,8343.07,0.034439319712199996,8357.41,6221.16,1.0,6632.375721546338
2007-01-23,8392.24,8001.99,8311.26,-0.00381288714672,8392.24,6221.16,1.0,6607.087221405436
2007-01-24,8463.82,8166.44,8366.58,0.00665546267343,8463.82,6238.51,1.0,6651.060443787597
2007-01-25,8293.2,8000.99,8013.25,-0.0422309086886,8463.82,6275.91,1.0,6370.180117503644
2007-01-26,8263.34,7704.08,8223.3,0.026213109537299998,8463.82,6360.94,1.0,6537.162346696097
2007-01-29,8413.36,8212.08,8359.99,0.0166224220727,8463.82,6405.3,1.0,6645.825818380641
2007-01-30,8410.74,8224.84,8262.34,-0.011681600131399999,8463.82,6481.25,1.0,6568.191938627386
2007-01-31,8281.16,7579.92,7632.94,-0.0761766591583,8463.82,6585.06,1.0,6067.849020032273
2007-02-01,7763.68,7393.67,7700.64,0.008870293224700001,8463.82,6585.06,1.0,6121.672620083168
