交易日期,佣金,印花税,成交价,成交方向,成交量,股票代码,调仓周期,选股数量
2019-01-30,61.5300,30.7650,14.6500,-1.0000,2100.0000,sh603139,20,30
2019-01-30,61.8000,30.9000,30.9000,-1.0000,1000.0000,sz300701,20,30
2019-01-30,63.3600,31.6800,17.6000,-1.0000,1800.0000,sz002810,20,30
2019-01-30,65.1840,32.5920,15.5200,-1.0000,2100.0000,sz002623,20,30
2019-01-30,72.9980,36.4990,21.4700,-1.0000,1700.0000,sz300715,20,30
2019-01-30,58.9680,29.4840,21.0600,-1.0000,1400.0000,sz300729,20,30
2019-01-30,64.0920,32.0460,2.9400,-1.0000,10900.0000,sh600815,20,30
2019-01-30,110.2620,55.1310,10.8100,-1.0000,5100.0000,sz000785,20,30
2019-01-30,63.6380,31.8190,6.7700,-1.0000,4700.0000,sz000752,20,30
2019-01-30,68.2500,34.1250,3.7500,-1.0000,9100.0000,sz002347,20,30
2019-01-30,63.0660,31.5330,13.7100,-1.0000,2300.0000,sh603677,20,30
2019-01-30,71.8200,35.9100,18.9000,-1.0000,1900.0000,sh603663,20,30
2019-01-30,65.3480,32.6740,10.5400,-1.0000,3100.0000,sz000020,20,30
2019-01-30,61.7100,30.8550,5.6100,-1.0000,5500.0000,sz002743,20,30
2019-01-30,63.2400,31.6200,3.7200,-1.0000,8500.0000,sz000632,20,30
2019-01-30,66.6400,0.0000,8.3300,1.0000,4000.0000,sz300265,20,30
2019-01-30,63.1800,0.0000,21.0600,1.0000,1500.0000,sz300729,20,30
2019-01-30,64.2600,0.0000,18.9000,1.0000,1700.0000,sh603663,20,30
2019-01-30,65.3480,0.0000,10.5400,1.0000,3100.0000,sz000020,20,30
2019-01-30,66.3460,0.0000,6.7700,1.0000,4900.0000,sz000752,20,30
2019-01-30,66.3120,0.0000,6.1400,1.0000,5400.0000,sz000593,20,30
2019-01-30,63.4200,0.0000,22.6500,1.0000,1400.0000,sz300649,20,30
2019-01-30,62.1920,0.0000,23.9200,1.0000,1300.0000,sz300488,20,30
2019-01-30,61.8000,0.0000,30.9000,1.0000,1000.0000,sz300701,20,30
2019-01-30,66.4440,0.0000,2.9400,1.0000,11300.0000,sh600815,20,30
2019-01-30,66.0480,0.0000,3.8400,1.0000,8600.0000,sh600791,20,30
2019-01-30,65.5500,0.0000,21.8500,1.0000,1500.0000,sz300675,20,30
2019-01-30,65.6640,0.0000,13.6800,1.0000,2400.0000,sh603887,20,30
2019-01-30,64.4600,0.0000,14.6500,1.0000,2200.0000,sh603139,20,30
2019-01-30,65.1840,0.0000,15.5200,1.0000,2100.0000,sz002623,20,30
2019-01-30,66.1100,0.0000,6.0100,1.0000,5500.0000,sh600356,20,30
2019-01-30,65.8080,0.0000,13.7100,1.0000,2400.0000,sh603677,20,30
2019-01-30,64.4100,0.0000,21.4700,1.0000,1500.0000,sz300715,20,30
2019-01-30,66.1980,0.0000,5.6100,1.0000,5900.0000,sz002743,20,30
2019-01-30,64.4500,0.0000,12.8900,1.0000,2500.0000,sz300517,20,30
2019-01-30,66.4160,0.0000,5.9300,1.0000,5600.0000,sh600746,20,30
2019-01-30,66.4000,0.0000,4.1500,1.0000,8000.0000,sh600975,20,30
2019-01-30,66.6460,0.0000,7.0900,1.0000,4700.0000,sz002637,20,30
2019-01-30,66.2160,0.0000,3.7200,1.0000,8900.0000,sz000632,20,30
2019-01-30,64.4220,0.0000,11.9300,1.0000,2700.0000,sh603878,20,30
2019-01-30,65.9680,0.0000,8.6800,1.0000,3800.0000,sz300503,20,30
2019-01-30,63.3600,0.0000,17.6000,1.0000,1800.0000,sz002810,20,30
2019-01-30,64.8600,0.0000,10.8100,1.0000,3000.0000,sz000785,20,30
2019-01-30,66.0000,0.0000,3.7500,1.0000,8800.0000,sz002347,20,30
2019-01-30,65.3120,0.0000,12.5600,1.0000,2600.0000,sz002780,20,30
2019-03-06,75.7080,37.8540,7.0100,-1.0000,5400.0000,sz000593,20,30
2019-03-06,79.1160,39.5580,10.4100,-1.0000,3800.0000,sz300503,20,30
2019-03-06,80.8000,40.4000,10.1000,-1.0000,4000.0000,sz300265,20,30
2019-03-06,75.9000,37.9500,15.1800,-1.0000,2500.0000,sz300517,20,30
2019-03-06,76.8920,38.4460,8.1800,-1.0000,4700.0000,sz002637,20,30
2019-03-06,75.7620,37.8810,14.0300,-1.0000,2700.0000,sh603878,20,30
2019-03-06,80.3000,40.1500,7.3000,-1.0000,5500.0000,sh600356,20,30
2019-03-06,83.1360,41.5680,17.3200,-1.0000,2400.0000,sh603887,20,30
2019-03-06,75.9360,37.9680,6.7800,-1.0000,5600.0000,sh600746,20,30
2019-03-06,80.1520,40.0760,4.6600,-1.0000,8600.0000,sh600791,20,30
2019-03-06,120.8000,60.4000,7.5500,-1.0000,8000.0000,sh600975,20,30
2019-03-06,74.4240,37.2120,26.5800,-1.0000,1400.0000,sz300649,20,30
2019-03-06,67.1580,33.5790,25.8300,-1.0000,1300.0000,sz300488,20,30
2019-03-06,94.6400,47.3200,18.2000,-1.0000,2600.0000,sz002780,20,30
2019-03-06,77.6600,38.8300,17.6500,-1.0000,2200.0000,sh603139,20,30
2019-03-06,72.5000,36.2500,36.2500,-1.0000,1000.0000,sz300701,20,30
2019-03-06,79.5600,39.7800,22.1000,-1.0000,1800.0000,sz002810,20,30
2019-03-06,75.6840,37.8420,18.0200,-1.0000,2100.0000,sz002623,20,30
2019-03-06,73.5300,36.7650,24.5100,-1.0000,1500.0000,sz300715,20,30
2019-03-06,75.6000,37.8000,25.2000,-1.0000,1500.0000,sz300729,20,30
2019-03-06,79.3260,39.6630,3.5100,-1.0000,11300.0000,sh600815,20,30
2019-03-06,78.0000,39.0000,13.0000,-1.0000,3000.0000,sz000785,20,30
2019-03-06,75.9500,37.9750,7.7500,-1.0000,4900.0000,sz000752,20,30
2019-03-06,81.8400,40.9200,4.6500,-1.0000,8800.0000,sz002347,20,30
2019-03-06,70.8960,35.4480,14.7700,-1.0000,2400.0000,sh603677,20,30
2019-03-06,67.0820,33.5410,19.7300,-1.0000,1700.0000,sh603663,20,30
2019-03-06,78.1200,39.0600,12.6000,-1.0000,3100.0000,sz000020,20,30
2019-03-06,79.8860,39.9430,6.7700,-1.0000,5900.0000,sz002743,20,30
2019-03-06,81.8800,40.9400,4.6000,-1.0000,8900.0000,sz000632,20,30
2019-03-06,87.6000,43.8000,29.2000,-1.0000,1500.0000,sz300675,20,30
2019-03-06,64.5380,0.0000,14.0300,1.0000,2300.0000,sh603878,20,30
2019-03-06,63.1360,0.0000,19.7300,1.0000,1600.0000,sh603663,20,30
2019-03-06,66.4440,0.0000,6.7800,1.0000,4900.0000,sh600746,20,30
2019-03-06,66.6600,0.0000,10.1000,1.0000,3300.0000,sz300265,20,30
2019-03-06,63.7560,0.0000,15.1800,1.0000,2100.0000,sz300517,20,30
2019-03-06,65.5200,0.0000,18.2000,1.0000,1800.0000,sz002780,20,30
2019-03-06,61.9920,0.0000,25.8300,1.0000,1200.0000,sz300488,20,30
2019-03-06,64.9880,0.0000,14.7700,1.0000,2200.0000,sh603677,20,30
2019-03-06,66.6500,0.0000,7.7500,1.0000,4300.0000,sz000752,20,30
2019-03-06,65.2500,0.0000,36.2500,1.0000,900.0000,sz300701,20,30
2019-03-06,65.8940,0.0000,7.0100,1.0000,4700.0000,sz000593,20,30
2019-03-06,66.6240,0.0000,10.4100,1.0000,3200.0000,sz300503,20,30
2019-03-06,65.5200,0.0000,25.2000,1.0000,1300.0000,sz300729,20,30
2019-03-06,63.5400,0.0000,17.6500,1.0000,1800.0000,sh603139,20,30
2019-03-06,65.5200,0.0000,12.6000,1.0000,2600.0000,sz000020,20,30
2019-03-06,66.2400,0.0000,4.6000,1.0000,7200.0000,sz000632,20,30
2019-03-06,65.7000,0.0000,7.3000,1.0000,4500.0000,sh600356,20,30
2019-03-06,64.8720,0.0000,18.0200,1.0000,1800.0000,sz002623,20,30
2019-03-06,65.9880,0.0000,3.5100,1.0000,9400.0000,sh600815,20,30
2019-03-06,63.7920,0.0000,26.5800,1.0000,1200.0000,sz300649,20,30
2019-03-06,66.3000,0.0000,22.1000,1.0000,1500.0000,sz002810,20,30
2019-03-06,64.4760,0.0000,17.9100,1.0000,1800.0000,sh600785,20,30
2019-03-06,65.4400,0.0000,8.1800,1.0000,4000.0000,sz002637,20,30
2019-03-06,66.3460,0.0000,6.7700,1.0000,4900.0000,sz002743,20,30
2019-03-06,65.0000,0.0000,13.0000,1.0000,2500.0000,sz000785,20,30
2019-03-06,65.0000,0.0000,13.0000,1.0000,2500.0000,sz002186,20,30
2019-03-06,65.8160,0.0000,17.3200,1.0000,1900.0000,sh603887,20,30
2019-03-06,66.1720,0.0000,4.6600,1.0000,7100.0000,sh600791,20,30
2019-03-06,66.0300,0.0000,4.6500,1.0000,7100.0000,sz002347,20,30
2019-03-06,63.7260,0.0000,24.5100,1.0000,1300.0000,sz300715,20,30
2019-04-03,69.6540,34.8270,7.4100,-1.0000,4700.0000,sz000593,20,30
2019-04-03,66.5600,33.2800,10.4000,-1.0000,3200.0000,sz300503,20,30
2019-04-03,67.9800,33.9900,10.3000,-1.0000,3300.0000,sz300265,20,30
2019-04-03,70.1400,35.0700,16.7000,-1.0000,2100.0000,sz300517,20,30
2019-04-03,70.5600,35.2800,8.8200,-1.0000,4000.0000,sz002637,20,30
2019-04-03,67.1600,33.5800,14.6000,-1.0000,2300.0000,sh603878,20,30
2019-04-03,86.5800,43.2900,9.6200,-1.0000,4500.0000,sh600356,20,30
2019-04-03,72.9220,36.4610,19.1900,-1.0000,1900.0000,sh603887,20,30
2019-04-03,78.4980,39.2490,8.0100,-1.0000,4900.0000,sh600746,20,30
2019-04-03,73.2720,36.6360,5.1600,-1.0000,7100.0000,sh600791,20,30
2019-04-03,63.6000,31.8000,26.5000,-1.0000,1200.0000,sz300649,20,30
2019-04-03,63.8160,31.9080,26.5900,-1.0000,1200.0000,sz300488,20,30
2019-04-03,74.0160,37.0080,20.5600,-1.0000,1800.0000,sz002780,20,30
2019-04-03,67.0680,33.5340,18.6300,-1.0000,1800.0000,sh603139,20,30
2019-04-03,69.5340,34.7670,38.6300,-1.0000,900.0000,sz300701,20,30
2019-04-03,78.0000,39.0000,26.0000,-1.0000,1500.0000,sz002810,20,30
2019-04-03,66.0600,33.0300,18.3500,-1.0000,1800.0000,sz002623,20,30
2019-04-03,67.3920,33.6960,25.9200,-1.0000,1300.0000,sz300715,20,30
2019-04-03,68.9520,34.4760,26.5200,-1.0000,1300.0000,sz300729,20,30
2019-04-03,72.9440,36.4720,3.8800,-1.0000,9400.0000,sh600815,20,30
2019-04-03,54.2000,27.1000,10.8400,-1.0000,2500.0000,sz000785,20,30
2019-04-03,72.1540,36.0770,8.3900,-1.0000,4300.0000,sz000752,20,30
2019-04-03,69.4380,34.7190,4.8900,-1.0000,7100.0000,sz002347,20,30
2019-04-03,69.0800,34.5400,15.7000,-1.0000,2200.0000,sh603677,20,30
2019-04-03,65.2480,32.6240,20.3900,-1.0000,1600.0000,sh603663,20,30
2019-04-03,66.7160,33.3580,12.8300,-1.0000,2600.0000,sz000020,20,30
2019-04-03,72.4220,36.2110,7.3900,-1.0000,4900.0000,sz002743,20,30
2019-04-03,70.5600,35.2800,4.9000,-1.0000,7200.0000,sz000632,20,30
2019-04-03,64.8000,32.4000,18.0000,-1.0000,1800.0000,sh600785,20,30
2019-04-03,66.5500,33.2750,13.3100,-1.0000,2500.0000,sz002186,20,30
2019-04-03,65.2460,0.0000,19.1900,1.0000,1700.0000,sh603887,20,30
2019-04-03,62.4000,0.0000,26.0000,1.0000,1200.0000,sz002810,20,30
2019-04-03,65.4420,0.0000,8.3900,1.0000,3900.0000,sz000752,20,30
2019-04-03,66.5040,0.0000,4.8900,1.0000,6800.0000,sz002347,20,30
2019-04-03,65.9200,0.0000,10.3000,1.0000,3200.0000,sz300265,20,30
2019-04-03,63.4600,0.0000,16.7000,1.0000,1900.0000,sz300517,20,30
2019-04-03,65.9400,0.0000,15.7000,1.0000,2100.0000,sh603677,20,30
2019-04-03,63.6480,0.0000,26.5200,1.0000,1200.0000,sz300729,20,30
2019-04-03,65.2680,0.0000,8.8200,1.0000,3700.0000,sz002637,20,30
2019-04-03,64.2400,0.0000,14.6000,1.0000,2200.0000,sh603878,20,30
2019-04-03,63.6000,0.0000,26.5000,1.0000,1200.0000,sz300649,20,30
2019-04-03,65.0400,0.0000,10.8400,1.0000,3000.0000,sz000785,20,30
2019-04-03,66.0480,0.0000,5.1600,1.0000,6400.0000,sh600791,20,30
2019-04-03,65.2080,0.0000,7.4100,1.0000,4400.0000,sz000593,20,30
2019-04-03,63.3420,0.0000,18.6300,1.0000,1700.0000,sh603139,20,30
2019-04-03,65.7920,0.0000,20.5600,1.0000,1600.0000,sz002780,20,30
2019-04-03,65.2480,0.0000,20.3900,1.0000,1600.0000,sh603663,20,30
2019-04-03,63.8160,0.0000,26.5900,1.0000,1200.0000,sz300488,20,30
2019-04-03,65.9600,0.0000,3.8800,1.0000,8500.0000,sh600815,20,30
2019-04-03,65.6820,0.0000,8.0100,1.0000,4100.0000,sh600746,20,30
2019-04-03,64.1500,0.0000,12.8300,1.0000,2500.0000,sz000020,20,30
2019-04-03,66.5600,0.0000,10.4000,1.0000,3200.0000,sz300503,20,30
2019-04-03,61.8080,0.0000,38.6300,1.0000,800.0000,sz300701,20,30
2019-04-03,66.5100,0.0000,7.3900,1.0000,4500.0000,sz002743,20,30
2019-04-03,66.0600,0.0000,18.3500,1.0000,1800.0000,sz002623,20,30
2019-04-03,65.4160,0.0000,9.6200,1.0000,3400.0000,sh600356,20,30
2019-04-03,66.6400,0.0000,4.9000,1.0000,6800.0000,sz000632,20,30
2019-04-03,64.8000,0.0000,18.0000,1.0000,1800.0000,sh600785,20,30
2019-04-03,62.2080,0.0000,25.9200,1.0000,1200.0000,sz300715,20,30
2019-04-03,63.1440,0.0000,26.3100,1.0000,1200.0000,sz300675,20,30
2019-05-07,54.1200,27.0600,6.1500,-1.0000,4400.0000,sz000593,20,30
2019-05-07,56.1920,28.0960,8.7800,-1.0000,3200.0000,sz300503,20,30
2019-05-07,50.1120,25.0560,7.8300,-1.0000,3200.0000,sz300265,20,30
2019-05-07,53.5420,26.7710,14.0900,-1.0000,1900.0000,sz300517,20,30
2019-05-07,54.3160,27.1580,7.3400,-1.0000,3700.0000,sz002637,20,30
2019-05-07,66.8800,33.4400,15.2000,-1.0000,2200.0000,sh603878,20,30
2019-05-07,51.8840,25.9420,7.6300,-1.0000,3400.0000,sh600356,20,30
2019-05-07,55.2840,27.6420,16.2600,-1.0000,1700.0000,sh603887,20,30
2019-05-07,53.4640,26.7320,6.5200,-1.0000,4100.0000,sh600746,20,30
2019-05-07,53.7600,26.8800,4.2000,-1.0000,6400.0000,sh600791,20,30
2019-05-07,51.8160,25.9080,21.5900,-1.0000,1200.0000,sz300649,20,30
2019-05-07,61.2000,30.6000,25.5000,-1.0000,1200.0000,sz300488,20,30
2019-05-07,82.4960,41.2480,25.7800,-1.0000,1600.0000,sz002780,20,30
2019-05-07,54.8080,27.4040,16.1200,-1.0000,1700.0000,sh603139,20,30
2019-05-07,51.5200,25.7600,32.2000,-1.0000,800.0000,sz300701,20,30
2019-05-07,61.5840,30.7920,25.6600,-1.0000,1200.0000,sz002810,20,30
2019-05-07,52.1640,26.0820,14.4900,-1.0000,1800.0000,sz002623,20,30
2019-05-07,51.2880,25.6440,21.3700,-1.0000,1200.0000,sz300715,20,30
2019-05-07,54.7200,27.3600,22.8000,-1.0000,1200.0000,sz300729,20,30
2019-05-07,48.9600,24.4800,2.8800,-1.0000,8500.0000,sh600815,20,30
2019-05-07,54.2400,27.1200,9.0400,-1.0000,3000.0000,sz000785,20,30
2019-05-07,46.6440,23.3220,5.9800,-1.0000,3900.0000,sz000752,20,30
2019-05-07,66.7760,33.3880,4.9100,-1.0000,6800.0000,sz002347,20,30
2019-05-07,56.7420,28.3710,13.5100,-1.0000,2100.0000,sh603677,20,30
2019-05-07,56.8640,28.4320,17.7700,-1.0000,1600.0000,sh603663,20,30
2019-05-07,57.0000,28.5000,11.4000,-1.0000,2500.0000,sz000020,20,30
2019-05-07,55.8000,27.9000,6.2000,-1.0000,4500.0000,sz002743,20,30
2019-05-07,61.7440,30.8720,4.5400,-1.0000,6800.0000,sz000632,20,30
2019-05-07,46.5360,23.2680,19.3900,-1.0000,1200.0000,sz300675,20,30
2019-05-07,57.3120,28.6560,15.9200,-1.0000,1800.0000,sh600785,20,30
2019-05-07,66.0600,0.0000,7.3400,1.0000,4500.0000,sz002637,20,30
2019-05-07,66.2400,0.0000,2.8800,1.0000,11500.0000,sh600815,20,30
2019-05-07,63.8400,0.0000,22.8000,1.0000,1400.0000,sz300729,20,30
2019-05-07,64.4800,0.0000,16.1200,1.0000,2000.0000,sh603139,20,30
2019-05-07,66.1200,0.0000,11.4000,1.0000,2900.0000,sz000020,20,30
2019-05-07,65.7720,0.0000,7.8300,1.0000,4200.0000,sz300265,20,30
2019-05-07,66.6540,0.0000,14.4900,1.0000,2300.0000,sz002623,20,30
2019-05-07,64.9720,0.0000,8.7800,1.0000,3700.0000,sz300503,20,30
2019-05-07,65.9260,0.0000,19.3900,1.0000,1700.0000,sz300675,20,30
2019-05-07,64.8480,0.0000,13.5100,1.0000,2400.0000,sh603677,20,30
2019-05-07,66.5040,0.0000,6.5200,1.0000,5100.0000,sh600746,20,30
2019-05-07,64.4000,0.0000,32.2000,1.0000,1000.0000,sz300701,20,30
2019-05-07,61.5840,0.0000,25.6600,1.0000,1200.0000,sz002810,20,30
2019-05-07,65.7200,0.0000,6.2000,1.0000,5300.0000,sz002743,20,30
2019-05-07,65.0400,0.0000,16.2600,1.0000,2000.0000,sh603887,20,30
2019-05-07,65.6180,0.0000,7.6300,1.0000,4300.0000,sh600356,20,30
2019-05-07,63.9720,0.0000,17.7700,1.0000,1800.0000,sh603663,20,30
2019-05-07,63.8400,0.0000,15.2000,1.0000,2100.0000,sh603878,20,30
2019-05-07,64.8140,0.0000,14.0900,1.0000,2300.0000,sz300517,20,30
2019-05-07,64.7700,0.0000,21.5900,1.0000,1500.0000,sz300649,20,30
2019-05-07,65.0880,0.0000,9.0400,1.0000,3600.0000,sz000785,20,30
2019-05-07,63.6800,0.0000,15.9200,1.0000,2000.0000,sh600785,20,30
2019-05-07,65.7800,0.0000,5.9800,1.0000,5500.0000,sz000752,20,30
2019-05-07,66.3000,0.0000,25.5000,1.0000,1300.0000,sz300488,20,30
2019-05-07,66.2840,0.0000,4.5400,1.0000,7300.0000,sz000632,20,30
2019-05-07,61.8720,0.0000,25.7800,1.0000,1200.0000,sz002780,20,30
2019-05-07,66.4200,0.0000,6.1500,1.0000,5400.0000,sz000593,20,30
2019-05-07,66.3600,0.0000,4.2000,1.0000,7900.0000,sh600791,20,30
2019-05-07,65.7940,0.0000,4.9100,1.0000,6700.0000,sz002347,20,30
2019-05-07,64.1100,0.0000,21.3700,1.0000,1500.0000,sz300715,20,30
2019-06-04,68.1480,34.0740,6.3100,-1.0000,5400.0000,sz000593,20,30
2019-06-04,62.0120,31.0060,8.3800,-1.0000,3700.0000,sz300503,20,30
2019-06-04,77.2800,38.6400,9.2000,-1.0000,4200.0000,sz300265,20,30
2019-06-04,65.6420,32.8210,14.2700,-1.0000,2300.0000,sz300517,20,30
2019-06-04,62.3700,31.1850,6.9300,-1.0000,4500.0000,sz002637,20,30
2019-06-04,69.9720,34.9860,16.6600,-1.0000,2100.0000,sh603878,20,30
2019-06-04,61.9200,30.9600,7.2000,-1.0000,4300.0000,sh600356,20,30
2019-06-04,64.5600,32.2800,16.1400,-1.0000,2000.0000,sh603887,20,30
2019-06-04,63.9540,31.9770,6.2700,-1.0000,5100.0000,sh600746,20,30
2019-06-04,65.0960,32.5480,4.1200,-1.0000,7900.0000,sh600791,20,30
2019-06-04,64.5000,32.2500,21.5000,-1.0000,1500.0000,sz300649,20,30
2019-06-04,69.2380,34.6190,26.6300,-1.0000,1300.0000,sz300488,20,30
2019-06-04,51.2160,25.6080,21.3400,-1.0000,1200.0000,sz002780,20,30
2019-06-04,67.2400,33.6200,16.8100,-1.0000,2000.0000,sh603139,20,30
2019-06-04,69.0000,34.5000,34.5000,-1.0000,1000.0000,sz300701,20,30
2019-06-04,33.3120,16.6560,13.8800,-1.0000,1200.0000,sz002810,20,30
2019-06-04,68.3560,34.1780,14.8600,-1.0000,2300.0000,sz002623,20,30
2019-06-04,59.1000,29.5500,19.7000,-1.0000,1500.0000,sz300715,20,30
2019-06-04,62.5520,31.2760,22.3400,-1.0000,1400.0000,sz300729,20,30
2019-06-04,75.6700,37.8350,3.2900,-1.0000,11500.0000,sh600815,20,30
2019-06-04,78.3360,39.1680,10.8800,-1.0000,3600.0000,sz000785,20,30
2019-06-04,46.0900,23.0450,4.1900,-1.0000,5500.0000,sz000752,20,30
2019-06-04,61.9080,30.9540,4.6200,-1.0000,6700.0000,sz002347,20,30
2019-06-04,57.0720,28.5360,11.8900,-1.0000,2400.0000,sh603677,20,30
2019-06-04,54.5400,27.2700,15.1500,-1.0000,1800.0000,sh603663,20,30
2019-06-04,63.2200,31.6100,10.9000,-1.0000,2900.0000,sz000020,20,30
2019-06-04,65.9320,32.9660,6.2200,-1.0000,5300.0000,sz002743,20,30
2019-06-04,73.4380,36.7190,5.0300,-1.0000,7300.0000,sz000632,20,30
2019-06-04,68.5780,34.2890,20.1700,-1.0000,1700.0000,sz300675,20,30
2019-06-04,65.9200,32.9600,16.4800,-1.0000,2000.0000,sh600785,20,30
2019-06-04,63.8780,0.0000,16.8100,1.0000,1900.0000,sh603139,20,30
2019-06-04,66.6240,0.0000,13.8800,1.0000,2400.0000,sz002810,20,30
2019-06-04,65.3840,0.0000,14.8600,1.0000,2200.0000,sz002623,20,30
2019-06-04,64.5440,0.0000,20.1700,1.0000,1600.0000,sz300675,20,30
2019-06-04,65.2800,0.0000,10.8800,1.0000,3000.0000,sz000785,20,30
2019-06-04,64.5600,0.0000,16.1400,1.0000,2000.0000,sh603887,20,30
2019-06-04,65.9200,0.0000,4.1200,1.0000,8000.0000,sh600791,20,30
2019-06-04,66.4580,0.0000,3.2900,1.0000,10100.0000,sh600815,20,30
2019-06-04,65.6420,0.0000,14.2700,1.0000,2300.0000,sz300517,20,30
2019-06-04,63.9120,0.0000,26.6300,1.0000,1200.0000,sz300488,20,30
2019-06-04,65.4000,0.0000,10.9000,1.0000,3000.0000,sz000020,20,30
2019-06-04,65.9320,0.0000,6.2200,1.0000,5300.0000,sz002743,20,30
2019-06-04,62.1000,0.0000,34.5000,1.0000,900.0000,sz300701,20,30
2019-06-04,65.3640,0.0000,8.3800,1.0000,3900.0000,sz300503,20,30
2019-06-04,63.0400,0.0000,19.7000,1.0000,1600.0000,sz300715,20,30
2019-06-04,66.6400,0.0000,16.6600,1.0000,2000.0000,sh603878,20,30
2019-06-04,66.3960,0.0000,5.0300,1.0000,6600.0000,sz000632,20,30
2019-06-04,66.4620,0.0000,6.2700,1.0000,5300.0000,sh600746,20,30
2019-06-04,64.5000,0.0000,21.5000,1.0000,1500.0000,sz300649,20,30
2019-06-04,66.0960,0.0000,4.5900,1.0000,7200.0000,sz300067,20,30
2019-06-04,62.5520,0.0000,22.3400,1.0000,1400.0000,sz300729,20,30
2019-06-04,66.2400,0.0000,7.2000,1.0000,4600.0000,sh600356,20,30
2019-06-04,66.5280,0.0000,6.9300,1.0000,4800.0000,sz002637,20,30
2019-06-04,66.5840,0.0000,11.8900,1.0000,2800.0000,sh603677,20,30
2019-06-04,65.6240,0.0000,6.3100,1.0000,5200.0000,sz000593,20,30
2019-06-04,66.2020,0.0000,4.1900,1.0000,7900.0000,sz000752,20,30
2019-06-04,66.6600,0.0000,15.1500,1.0000,2200.0000,sh603663,20,30
